outer_subject,meta_subject,recording_id,method,seed,true_label,p0,p1
2,15,stroop:s15:r3,always_nn,1388,1,0.0656974450291155,0.9343025549708844
2,15,stroop:s15:r0,always_fuse,1441,0,0.7555044716766506,0.2444955283233494
2,15,stroop:s15:r0,always_nn,1441,0,0.9989773678148922,0.0010226321851077
2,15,stroop:s15:r1,always_fuse,1441,0,0.416131839259487,0.583868160740513
2,15,stroop:s15:r1,always_nn,1441,0,0.1825967390496018,0.8174032609503982
2,15,stroop:s15:r2,always_fuse,1441,1,0.4404013488999574,0.5595986511000425
2,15,stroop:s15:r2,always_nn,1441,1,0.3022031900793777,0.6977968099206223
2,15,stroop:s15:r3,always_fuse,1441,1,0.320382600644549,0.6796173993554511
2,15,stroop:s15:r3,always_nn,1441,1,0.13861243954226,0.8613875604577399
2,15,stroop:s15:r0,always_fuse,1494,0,0.7599838968435337,0.2400161031564662
2,15,stroop:s15:r0,always_nn,1494,0,0.9994546177495643,0.0005453822504356
2,15,stroop:s15:r1,always_fuse,1494,0,0.4507075327391081,0.549292467260892
2,15,stroop:s15:r1,always_nn,1494,0,0.3800280010576521,0.6199719989423479
2,15,stroop:s15:r2,always_fuse,1494,1,0.4729876791195184,0.5270123208804817
2,15,stroop:s15:r2,always_nn,1494,1,0.5112067635615586,0.4887932364384413
2,15,stroop:s15:r3,always_fuse,1494,1,0.3588208515121202,0.6411791484878798
2,15,stroop:s15:r3,always_nn,1494,1,0.2212511046176224,0.7787488953823776
2,15,stroop:s15:r0,always_fuse,1547,0,0.7178271391659609,0.282172860834039
2,15,stroop:s15:r0,always_nn,1547,0,0.9973639560460982,0.0026360439539018
2,15,stroop:s15:r1,always_fuse,1547,0,0.4529129002723044,0.5470870997276956
2,15,stroop:s15:r1,always_nn,1547,0,0.5533508358590623,0.4466491641409376
2,15,stroop:s15:r2,always_fuse,1547,1,0.4805246979081654,0.5194753020918346
2,15,stroop:s15:r2,always_nn,1547,1,0.733299887221148,0.266700112778852
2,15,stroop:s15:r3,always_fuse,1547,1,0.3083882402516568,0.6916117597483432
2,15,stroop:s15:r3,always_nn,1547,1,0.2723714360256721,0.727628563974328
3,1,stroop:s01:r0,always_fuse,1335,0,0.6111201762033383,0.3888798237966618
3,1,stroop:s01:r0,always_nn,1335,0,0.9537504561231798,0.0462495438768202
3,1,stroop:s01:r1,always_fuse,1335,0,0.5309960190713159,0.4690039809286841
3,1,stroop:s01:r1,always_nn,1335,0,0.7716521898312289,0.2283478101687711
3,1,stroop:s01:r2,always_fuse,1335,1,0.5201133722088853,0.4798866277911148
3,1,stroop:s01:r2,always_nn,1335,1,0.7550109165547163,0.2449890834452837
3,1,stroop:s01:r3,always_fuse,1335,1,0.543133491340448,0.4568665086595521
3,1,stroop:s01:r3,always_nn,1335,1,0.7967305590600245,0.2032694409399754
3,1,stroop:s01:r0,always_fuse,1388,0,0.6459747431343523,0.3540252568656477
3,1,stroop:s01:r0,always_nn,1388,0,0.9879418258046996,0.0120581741953003
3,1,stroop:s01:r1,always_fuse,1388,0,0.5512111736926808,0.4487888263073192
3,1,stroop:s01:r1,always_nn,1388,0,0.8540524623451737,0.1459475376548262
3,1,stroop:s01:r2,always_fuse,1388,1,0.5565076754630482,0.4434923245369517
3,1,stroop:s01:r2,always_nn,1388,1,0.8859412427547061,0.1140587572452939
3,1,stroop:s01:r3,always_fuse,1388,1,0.5547632218961572,0.4452367781038427
3,1,stroop:s01:r3,always_nn,1388,1,0.8169620215516179,0.1830379784483821
3,1,stroop:s01:r0,always_fuse,1441,0,0.5592559492933011,0.4407440507066988
3,1,stroop:s01:r0,always_nn,1441,0,0.9112503704609716,0.0887496295390283
3,1,stroop:s01:r1,always_fuse,1441,0,0.5015606043114684,0.4984393956885316
3,1,stroop:s01:r1,always_nn,1441,0,0.5965776055457129,0.4034223944542871
3,1,stroop:s01:r2,always_fuse,1441,1,0.4937233686283954,0.5062766313716045
3,1,stroop:s01:r2,always_nn,1441,1,0.5855485233039555,0.4144514766960445
3,1,stroop:s01:r3,always_fuse,1441,1,0.5224633987628606,0.4775366012371394
3,1,stroop:s01:r3,always_nn,1441,1,0.6661673494691838,0.3338326505308163
3,1,stroop:s01:r0,always_fuse,1494,0,0.6348083385460942,0.3651916614539058
3,1,stroop:s01:r0,always_nn,1494,0,0.9883084953089666,0.0116915046910334
3,1,stroop:s01:r1,always_fuse,1494,0,0.5213384138661545,0.4786615861338455
3,1,stroop:s01:r1,always_nn,1494,0,0.7383656383366428,0.2616343616633572
3,1,stroop:s01:r2,always_fuse,1494,1,0.5164120714816905,0.4835879285183093
3,1,stroop:s01:r2,always_nn,1494,1,0.7537653447317009,0.2462346552682991
3,1,stroop:s01:r3,always_fuse,1494,1,0.5147789572923732,0.4852210427076268
3,1,stroop:s01:r3,always_nn,1494,1,0.6744167681489134,0.3255832318510866
3,1,stroop:s01:r0,always_fuse,1547,0,0.6287008251949985,0.3712991748050015
3,1,stroop:s01:r0,always_nn,1547,0,0.979618982994622,0.0203810170053781
3,1,stroop:s01:r1,always_fuse,1547,0,0.4808773615611236,0.5191226384388764
3,1,stroop:s01:r1,always_nn,1547,0,0.6025650247617352,0.3974349752382647
3,1,stroop:s01:r2,always_fuse,1547,1,0.4860636421104293,0.5139363578895706
3,1,stroop:s01:r2,always_nn,1547,1,0.6623259543016166,0.3376740456983834
3,1,stroop:s01:r3,always_fuse,1547,1,0.4891593000052593,0.5108406999947407
3,1,stroop:s01:r3,always_nn,1547,1,0.606538307724568,0.3934616922754321
3,2,stroop:s02:r0,always_fuse,1335,0,0.6354028218271892,0.3645971781728107
3,2,stroop:s02:r0,always_nn,1335,0,0.9146924381264786,0.0853075618735214
3,2,stroop:s02:r1,always_fuse,1335,0,0.600560353621693,0.399439646378307
3,2,stroop:s02:r1,always_nn,1335,0,0.8570323882239007,0.1429676117760991
3,2,stroop:s02:r2,always_fuse,1335,1,0.5242628064394962,0.4757371935605038
3,2,stroop:s02:r2,always_nn,1335,1,0.6265233832173721,0.3734766167826279
3,2,stroop:s02:r3,always_fuse,1335,1,0.5582095098355508,0.4417904901644491
3,2,stroop:s02:r3,always_nn,1335,1,0.7793906603392593,0.2206093396607406
3,2,stroop:s02:r0,always_fuse,1388,0,0.6768399150356881,0.3231600849643119
3,2,stroop:s02:r0,always_nn,1388,0,0.9510321792539992,0.0489678207460008
3,2,stroop:s02:r1,always_fuse,1388,0,0.6379313151973562,0.3620686848026437
3,2,stroop:s02:r1,always_nn,1388,0,0.9166367414279402,0.0833632585720598
3,2,stroop:s02:r2,always_fuse,1388,1,0.5580464594739328,0.4419535405260671
3,2,stroop:s02:r2,always_nn,1388,1,0.6874059308991779,0.3125940691008221
3,2,stroop:s02:r3,always_fuse,1388,1,0.5760437498868626,0.4239562501131374
3,2,stroop:s02:r3,always_nn,1388,1,0.7972404815681204,0.2027595184318796
3,2,stroop:s02:r0,always_fuse,1441,0,0.6560010438865931,0.3439989561134068
3,2,stroop:s02:r0,always_nn,1441,0,0.9352172042942252,0.0647827957057747
3,2,stroop:s02:r1,always_fuse,1441,0,0.6185659763240523,0.3814340236759476
3,2,stroop:s02:r1,always_nn,1441,0,0.8604083114277451,0.1395916885722549
3,2,stroop:s02:r2,always_fuse,1441,1,0.5517654666699534,0.4482345333300466
3,2,stroop:s02:r2,always_nn,1441,1,0.6887099133150071,0.311290086684993
3,2,stroop:s02:r3,always_fuse,1441,1,0.5642132241706163,0.4357867758293837
3,2,stroop:s02:r3,always_nn,1441,1,0.7265104503240317,0.2734895496759682
3,2,stroop:s02:r0,always_fuse,1494,0,0.6609846274369471,0.3390153725630529
3,2,stroop:s02:r0,always_nn,1494,0,0.9580536400648768,0.041946359935123
3,2,stroop:s02:r1,always_fuse,1494,0,0.6344462744758624,0.3655537255241376
3,2,stroop:s02:r1,always_nn,1494,0,0.9486858053945182,0.0513141946054817
3,2,stroop:s02:r2,always_fuse,1494,1,0.5468865962471812,0.4531134037528187
3,2,stroop:s02:r2,always_nn,1494,1,0.7201227104138695,0.2798772895861304
3,2,stroop:s02:r3,always_fuse,1494,1,0.570547805291193,0.4294521947088069
3,2,stroop:s02:r3,always_nn,1494,1,0.8485783865108012,0.1514216134891988
3,2,stroop:s02:r0,always_fuse,1547,0,0.7192442824019358,0.2807557175980642
3,2,stroop:s02:r0,always_nn,1547,0,0.9817579420712588,0.0182420579287414
3,2,stroop:s02:r1,always_fuse,1547,0,0.6903337864974384,0.3096662135025616
3,2,stroop:s02:r1,always_nn,1547,0,0.9808910900562028,0.0191089099437971
3,2,stroop:s02:r2,always_fuse,1547,1,0.5906833401452845,0.4093166598547156
3,2,stroop:s02:r2,always_nn,1547,1,0.8858394758842797,0.1141605241157202
3,2,stroop:s02:r3,always_fuse,1547,1,0.6323196751244964,0.3676803248755035
3,2,stroop:s02:r3,always_nn,1547,1,0.9537304746675324,0.0462695253324674
3,4,stroop:s04:r0,always_fuse,1335,0,0.6794668339912672,0.3205331660087328
3,4,stroop:s04:r0,always_nn,1335,0,0.9829406808794764,0.0170593191205235
3,4,stroop:s04:r1,always_fuse,1335,0,0.534365353170904,0.4656346468290961
3,4,stroop:s04:r1,always_nn,1335,0,0.8186285955906129,0.1813714044093871
3,4,stroop:s04:r2,always_fuse,1335,1,0.3725448481813573,0.6274551518186425
3,4,stroop:s04:r2,always_nn,1335,1,0.1431057855325408,0.8568942144674593
3,4,stroop:s04:r3,always_fuse,1335,1,0.3142380728091602,0.6857619271908397
3,4,stroop:s04:r3,always_nn,1335,1,0.0472331881581582,0.952766811841842
3,4,stroop:s04:r0,always_fuse,1388,0,0.7592527540862923,0.2407472459137077
3,4,stroop:s04:r0,always_nn,1388,0,0.9998920275769332,0.0001079724230666
3,4,stroop:s04:r1,always_fuse,1388,0,0.4790865352177641,0.5209134647822359
3,4,stroop:s04:r1,always_nn,1388,0,0.667577960055383,0.332422039944617
3,4,stroop:s04:r2,always_fuse,1388,1,0.4444456114192526,0.5555543885807472
3,4,stroop:s04:r2,always_nn,1388,1,0.3200413678450897,0.6799586321549103
3,4,stroop:s04:r3,always_fuse,1388,1,0.398884793645451,0.601115206354549
3,4,stroop:s04:r3,always_nn,1388,1,0.1152414149275031,0.8847585850724968
3,4,stroop:s04:r0,always_fuse,1441,0,0.603086438398587,0.3969135616014129
3,4,stroop:s04:r0,always_nn,1441,0,0.955263399266255,0.0447366007337449
3,4,stroop:s04:r1,always_fuse,1441,0,0.5249093749401985,0.4750906250598015
3,4,stroop:s04:r1,always_nn,1441,0,0.9017961434816444,0.0982038565183555
3,4,stroop:s04:r2,always_fuse,1441,1,0.4364451471095537,0.5635548528904464
3,4,stroop:s04:r2,always_nn,1441,1,0.277731710644668,0.7222682893553319
3,4,stroop:s04:r3,always_fuse,1441,1,0.3750498177723066,0.6249501822276934
3,4,stroop:s04:r3,always_nn,1441,1,0.0592886592106839,0.940711340789316
3,4,stroop:s04:r0,always_fuse,1494,0,0.7862778237380535,0.2137221762619464
3,4,stroop:s04:r0,always_nn,1494,0,0.9999704808355055,2.9519164494534808e-05
3,4,stroop:s04:r1,always_fuse,1494,0,0.5224598127680131,0.4775401872319869
3,4,stroop:s04:r1,always_nn,1494,0,0.8368946891880014,0.1631053108119985
3,4,stroop:s04:r2,always_fuse,1494,1,0.4271822988009306,0.5728177011990694
3,4,stroop:s04:r2,always_nn,1494,1,0.2202363798675797,0.7797636201324203
3,4,stroop:s04:r3,always_fuse,1494,1,0.3930549220673303,0.6069450779326697
3,4,stroop:s04:r3,always_nn,1494,1,0.086982254677143,0.9130177453228572
3,4,stroop:s04:r0,always_fuse,1547,0,0.7311987502269741,0.268801249773026
3,4,stroop:s04:r0,always_nn,1547,0,0.9987781522362882,0.0012218477637117
3,4,stroop:s04:r1,always_fuse,1547,0,0.4980960754260666,0.5019039245739334
3,4,stroop:s04:r1,always_nn,1547,0,0.7719027311724587,0.2280972688275412
3,4,stroop:s04:r2,always_fuse,1547,1,0.4300110003780985,0.5699889996219014
3,4,stroop:s04:r2,always_nn,1547,1,0.3536716930924444,0.6463283069075556
3,4,stroop:s04:r3,always_fuse,1547,1,0.3999904549873086,0.6000095450126913
3,4,stroop:s04:r3,always_nn,1547,1,0.1841949115245677,0.8158050884754323
3,5,stroop:s05:r0,always_fuse,1335,0,0.8315781596832346,0.1684218403167654
3,5,stroop:s05:r0,always_nn,1335,0,0.9998506210350728,0.000149378964927
3,5,stroop:s05:r1,always_fuse,1335,0,0.3950825078751769,0.6049174921248232
3,5,stroop:s05:r1,always_nn,1335,0,0.2134728841416695,0.7865271158583305
3,5,stroop:s05:r2,always_fuse,1335,1,0.3827766433041729,0.6172233566958271
3,5,stroop:s05:r2,always_nn,1335,1,0.1348268191934908,0.8651731808065092
3,5,stroop:s05:r3,always_fuse,1335,1,0.3435553630089962,0.6564446369910037
3,5,stroop:s05:r3,always_nn,1335,1,0.071353389800735,0.9286466101992652
3,5,stroop:s05:r0,always_fuse,1388,0,0.8413162280568921,0.1586837719431079
3,5,stroop:s05:r0,always_nn,1388,0,0.999991931583866,8.06841613392908e-06
3,5,stroop:s05:r1,always_fuse,1388,0,0.4536697973408672,0.5463302026591327
3,5,stroop:s05:r1,always_nn,1388,0,0.4989924954490796,0.5010075045509205
3,5,stroop:s05:r2,always_fuse,1388,1,0.4570501035653273,0.5429498964346727
3,5,stroop:s05:r2,always_nn,1388,1,0.4782497953706308,0.5217502046293693
3,5,stroop:s05:r3,always_fuse,1388,1,0.3711925813337458,0.6288074186662541
3,5,stroop:s05:r3,always_nn,1388,1,0.1045931537856232,0.8954068462143767
3,5,stroop:s05:r0,always_fuse,1441,0,0.8383201821185883,0.1616798178814117
3,5,stroop:s05:r0,always_nn,1441,0,0.999999992216727,7.783272998622708e-09
3,5,stroop:s05:r1,always_fuse,1441,0,0.4301001045750339,0.5698998954249661
3,5,stroop:s05:r1,always_nn,1441,0,0.3156070575627866,0.6843929424372135
3,5,stroop:s05:r2,always_fuse,1441,1,0.4168847050385864,0.5831152949614137
3,5,stroop:s05:r2,always_nn,1441,1,0.1698768087526128,0.8301231912473871
3,5,stroop:s05:r3,always_fuse,1441,1,0.3371080303715371,0.6628919696284629
3,5,stroop:s05:r3,always_nn,1441,1,0.022539379057962,0.977460620942038
3,5,stroop:s05:r0,always_fuse,1494,0,0.8460235898466252,0.1539764101533747
3,5,stroop:s05:r0,always_nn,1494,0,0.9999998574392718,1.4256072815584606e-07
3,5,stroop:s05:r1,always_fuse,1494,0,0.4179395764067645,0.5820604235932355
3,5,stroop:s05:r1,always_nn,1494,0,0.2548960712813203,0.7451039287186797
3,5,stroop:s05:r2,always_fuse,1494,1,0.3560973442457472,0.6439026557542529
3,5,stroop:s05:r2,always_nn,1494,1,0.0446479054101043,0.9553520945898956
3,5,stroop:s05:r3,always_fuse,1494,1,0.364684074061385,0.635315925938615
3,5,stroop:s05:r3,always_nn,1494,1,0.0751469719369967,0.9248530280630032
3,5,stroop:s05:r0,always_fuse,1547,0,0.8931279218072697,0.1068720781927302
3,5,stroop:s05:r0,always_nn,1547,0,0.9999999920878064,7.912193501911223e-09
3,5,stroop:s05:r1,always_fuse,1547,0,0.4378890403794255,0.5621109596205744
3,5,stroop:s05:r1,always_nn,1547,0,0.4842420955950549,0.5157579044049452
3,5,stroop:s05:r2,always_fuse,1547,1,0.3890343234111866,0.6109656765888134
3,5,stroop:s05:r2,always_nn,1547,1,0.181413114085973,0.818586885914027
3,5,stroop:s05:r3,always_fuse,1547,1,0.3359853253007726,0.6640146746992273
3,5,stroop:s05:r3,always_nn,1547,1,0.0763755193943227,0.9236244806056771
3,6,stroop:s06:r0,always_fuse,1335,0,0.4030655989749334,0.5969344010250667
3,6,stroop:s06:r0,always_nn,1335,0,0.3929505267746361,0.6070494732253638
3,6,stroop:s06:r1,always_fuse,1335,0,0.5635282785533772,0.4364717214466228
3,6,stroop:s06:r1,always_nn,1335,0,0.940051166004348,0.059948833995652
3,6,stroop:s06:r2,always_fuse,1335,1,0.5357724726599185,0.4642275273400816
3,6,stroop:s06:r2,always_nn,1335,1,0.8506220350672318,0.1493779649327682
3,6,stroop:s06:r3,always_fuse,1335,1,0.3832919169727189,0.6167080830272811
3,6,stroop:s06:r3,always_nn,1335,1,0.3610777523951935,0.6389222476048064
3,6,stroop:s06:r0,always_fuse,1388,0,0.540489001552623,0.459510998447377
3,6,stroop:s06:r0,always_nn,1388,0,0.9599304170939112,0.0400695829060887
3,6,stroop:s06:r1,always_fuse,1388,0,0.5375636769846448,0.4624363230153551
3,6,stroop:s06:r1,always_nn,1388,0,0.9608119284739364,0.0391880715260638
3,6,stroop:s06:r2,always_fuse,1388,1,0.3349821636382628,0.6650178363617372
3,6,stroop:s06:r2,always_nn,1388,1,0.0571592875871368,0.9428407124128632
3,6,stroop:s06:r3,always_fuse,1388,1,0.2850990307867948,0.7149009692132051
3,6,stroop:s06:r3,always_nn,1388,1,0.0479353094088768,0.9520646905911232
3,6,stroop:s06:r0,always_fuse,1441,0,0.49360522273427,0.5063947772657301
3,6,stroop:s06:r0,always_nn,1441,0,0.9602509386294328,0.0397490613705673
3,6,stroop:s06:r1,always_fuse,1441,0,0.5624027499777533,0.4375972500222467
3,6,stroop:s06:r1,always_nn,1441,0,0.991083257533354,0.0089167424666458
3,6,stroop:s06:r2,always_fuse,1441,1,0.4197632238521704,0.5802367761478295
3,6,stroop:s06:r2,always_nn,1441,1,0.1625776188976539,0.837422381102346
3,6,stroop:s06:r3,always_fuse,1441,1,0.3279681982324949,0.6720318017675051
3,6,stroop:s06:r3,always_nn,1441,1,0.0743890712774543,0.9256109287225456
3,6,stroop:s06:r0,always_fuse,1494,0,0.4992250743301154,0.5007749256698847
3,6,stroop:s06:r0,always_nn,1494,0,0.8902871031600547,0.1097128968399452
3,6,stroop:s06:r1,always_fuse,1494,0,0.5797136807378686,0.4202863192621314
3,6,stroop:s06:r1,always_nn,1494,0,0.9878692006275072,0.0121307993724928
3,6,stroop:s06:r2,always_fuse,1494,1,0.3444672939072396,0.6555327060927604
3,6,stroop:s06:r2,always_nn,1494,1,0.0247792877234503,0.9752207122765496
3,6,stroop:s06:r3,always_fuse,1494,1,0.4010399784902479,0.598960021509752
3,6,stroop:s06:r3,always_nn,1494,1,0.3982326357220585,0.6017673642779414
3,6,stroop:s06:r0,always_fuse,1547,0,0.4169850410177171,0.5830149589822828
3,6,stroop:s06:r0,always_nn,1547,0,0.5180983376079693,0.4819016623920306
3,6,stroop:s06:r1,always_fuse,1547,0,0.4220113987766157,0.5779886012233842
3,6,stroop:s06:r1,always_nn,1547,0,0.4993042321680083,0.5006957678319918
3,6,stroop:s06:r2,always_fuse,1547,1,0.4846108346926385,0.5153891653073616
3,6,stroop:s06:r2,always_nn,1547,1,0.7142915975103356,0.2857084024896643
3,6,stroop:s06:r3,always_fuse,1547,1,0.4034604027803348,0.5965395972196651
3,6,stroop:s06:r3,always_nn,1547,1,0.604499954411057,0.395500045588943
3,7,stroop:s07:r0,always_fuse,1335,0,0.8463796598366403,0.1536203401633596
3,7,stroop:s07:r0,always_nn,1335,0,0.9999944295598804,5.570440119726479e-06
3,7,stroop:s07:r1,always_fuse,1335,0,0.4977868978900817,0.5022131021099183
3,7,stroop:s07:r1,always_nn,1335,0,0.6161339473188968,0.3838660526811033
3,7,stroop:s07:r2,always_fuse,1335,1,0.4384711160359665,0.5615288839640334
3,7,stroop:s07:r2,always_nn,1335,1,0.3285643761252474,0.6714356238747525
3,7,stroop:s07:r3,always_fuse,1335,1,0.4416603227468362,0.5583396772531638
3,7,stroop:s07:r3,always_nn,1335,1,0.3282944636999265,0.6717055363000735
3,7,stroop:s07:r0,always_fuse,1388,0,0.8356228901857162,0.1643771098142837
3,7,stroop:s07:r0,always_nn,1388,0,0.99996453089391,3.546910608999373e-05
3,7,stroop:s07:r1,always_fuse,1388,0,0.4963990034520756,0.5036009965479243
3,7,stroop:s07:r1,always_nn,1388,0,0.6740665447934753,0.3259334552065247
3,7,stroop:s07:r2,always_fuse,1388,1,0.4500036785075197,0.5499963214924802
3,7,stroop:s07:r2,always_nn,1388,1,0.41416514354267,0.58583485645733
3,7,stroop:s07:r3,always_fuse,1388,1,0.4399821395182985,0.5600178604817015
3,7,stroop:s07:r3,always_nn,1388,1,0.3303799501669195,0.6696200498330804
3,7,stroop:s07:r0,always_fuse,1441,0,0.7720073393986315,0.2279926606013685
3,7,stroop:s07:r0,always_nn,1441,0,0.9996241466806204,0.0003758533193797
3,7,stroop:s07:r1,always_fuse,1441,0,0.5199161883981918,0.4800838116018082
3,7,stroop:s07:r1,always_nn,1441,0,0.7584109084817111,0.2415890915182888
3,7,stroop:s07:r2,always_fuse,1441,1,0.4864684186320167,0.5135315813679833
3,7,stroop:s07:r2,always_nn,1441,1,0.6118517327798844,0.3881482672201155
3,7,stroop:s07:r3,always_fuse,1441,1,0.465322500175964,0.5346774998240359
3,7,stroop:s07:r3,always_nn,1441,1,0.3956910890646439,0.604308910935356
3,7,stroop:s07:r0,always_fuse,1494,0,0.7893326610994691,0.2106673389005308
3,7,stroop:s07:r0,always_nn,1494,0,0.99977763730973,0.00022236269027
3,7,stroop:s07:r1,always_fuse,1494,0,0.4563262825007171,0.543673717499283
3,7,stroop:s07:r1,always_nn,1494,0,0.3610531178274482,0.6389468821725518
3,7,stroop:s07:r2,always_fuse,1494,1,0.4381545412056925,0.5618454587943075
3,7,stroop:s07:r2,always_nn,1494,1,0.3094034428015244,0.6905965571984755
3,7,stroop:s07:r3,always_fuse,1494,1,0.4356781269927496,0.5643218730072503
3,7,stroop:s07:r3,always_nn,1494,1,0.2919638444747787,0.7080361555252214
3,7,stroop:s07:r0,always_fuse,1547,0,0.8160567136040475,0.1839432863959523
3,7,stroop:s07:r0,always_nn,1547,0,0.9997810140947424,0.0002189859052574
3,7,stroop:s07:r1,always_fuse,1547,0,0.5366957255365619,0.4633042744634381
3,7,stroop:s07:r1,always_nn,1547,0,0.8285509647129746,0.1714490352870253
3,7,stroop:s07:r2,always_fuse,1547,1,0.4218149191340844,0.5781850808659155
3,7,stroop:s07:r2,always_nn,1547,1,0.3007760465565147,0.6992239534434853
3,7,stroop:s07:r3,always_fuse,1547,1,0.4763732008478744,0.5236267991521256
3,7,stroop:s07:r3,always_nn,1547,1,0.5798248362906306,0.4201751637093694
3,8,stroop:s08:r0,always_fuse,1335,0,0.7827802414942426,0.2172197585057572
3,8,stroop:s08:r0,always_nn,1335,0,0.9996809200757848,0.000319079924215
3,8,stroop:s08:r1,always_fuse,1335,0,0.6306838969612415,0.3693161030387585
3,8,stroop:s08:r1,always_nn,1335,0,0.9727133534880535,0.0272866465119465
3,8,stroop:s08:r2,always_fuse,1335,1,0.4049391815756556,0.5950608184243443
3,8,stroop:s08:r2,always_nn,1335,1,0.2447265564792882,0.7552734435207118
3,8,stroop:s08:r3,always_fuse,1335,1,0.3378829468394367,0.6621170531605632
3,8,stroop:s08:r3,always_nn,1335,1,0.075927928507614,0.924072071492386
3,8,stroop:s08:r0,always_fuse,1388,0,0.7072908634585185,0.2927091365414814
3,8,stroop:s08:r0,always_nn,1388,0,0.9997560546841172,0.0002439453158828
3,8,stroop:s08:r1,always_fuse,1388,0,0.5235806853275163,0.4764193146724836
3,8,stroop:s08:r1,always_nn,1388,0,0.8202112873666582,0.1797887126333418
3,8,stroop:s08:r2,always_fuse,1388,1,0.331403150796183,0.668596849203817
3,8,stroop:s08:r2,always_nn,1388,1,0.0860924079074248,0.9139075920925752
3,8,stroop:s08:r3,always_fuse,1388,1,0.2507142076144292,0.7492857923855708
3,8,stroop:s08:r3,always_nn,1388,1,0.0061418551154126,0.9938581448845876
3,8,stroop:s08:r0,always_fuse,1441,0,0.7072127404603102,0.2927872595396897
3,8,stroop:s08:r0,always_nn,1441,0,0.999967868579571,3.213142042900428e-05
3,8,stroop:s08:r1,always_fuse,1441,0,0.5773718036497928,0.4226281963502072
3,8,stroop:s08:r1,always_nn,1441,0,0.9606748333746422,0.0393251666253578
3,8,stroop:s08:r2,always_fuse,1441,1,0.4203921476168896,0.5796078523831104
3,8,stroop:s08:r2,always_nn,1441,1,0.2083084909154602,0.7916915090845398
3,8,stroop:s08:r3,always_fuse,1441,1,0.3540757094386699,0.64592429056133
3,8,stroop:s08:r3,always_nn,1441,1,0.0359846092887415,0.9640153907112584
3,8,stroop:s08:r0,always_fuse,1494,0,0.7213307420678233,0.2786692579321765
3,8,stroop:s08:r0,always_nn,1494,0,0.9998380576080952,0.0001619423919048
3,8,stroop:s08:r1,always_fuse,1494,0,0.5236866604320717,0.4763133395679282
3,8,stroop:s08:r1,always_nn,1494,0,0.8248764833752125,0.1751235166247875
3,8,stroop:s08:r2,always_fuse,1494,1,0.3806413052497546,0.6193586947502453
3,8,stroop:s08:r2,always_nn,1494,1,0.1159595314108875,0.8840404685891124
3,8,stroop:s08:r3,always_fuse,1494,1,0.3113165106173302,0.6886834893826699
3,8,stroop:s08:r3,always_nn,1494,1,0.0191394633578984,0.9808605366421016
3,8,stroop:s08:r0,always_fuse,1547,0,0.7192921090335147,0.2807078909664853
3,8,stroop:s08:r0,always_nn,1547,0,0.9991623771689038,0.0008376228310962
3,8,stroop:s08:r1,always_fuse,1547,0,0.5183620323318546,0.4816379676681453
3,8,stroop:s08:r1,always_nn,1547,0,0.8235260894066807,0.1764739105933192
3,8,stroop:s08:r2,always_fuse,1547,1,0.3576769406909859,0.6423230593090142
3,8,stroop:s08:r2,always_nn,1547,1,0.1425935611849373,0.8574064388150626
3,8,stroop:s08:r3,always_fuse,1547,1,0.288924563878065,0.711075436121935
3,8,stroop:s08:r3,always_nn,1547,1,0.0315298017591276,0.9684701982408724
3,9,stroop:s09:r0,always_fuse,1335,0,0.7713309863493522,0.2286690136506478
3,9,stroop:s09:r0,always_nn,1335,0,0.995574481330072,0.0044255186699281
3,9,stroop:s09:r1,always_fuse,1335,0,0.4902897320333411,0.509710267966659
3,9,stroop:s09:r1,always_nn,1335,0,0.4897905661690491,0.5102094338309507
3,9,stroop:s09:r2,always_fuse,1335,1,0.4715065179965163,0.5284934820034838
3,9,stroop:s09:r2,always_nn,1335,1,0.4382514160868492,0.5617485839131507
3,9,stroop:s09:r3,always_fuse,1335,1,0.4944520549922828,0.505547945007717
3,9,stroop:s09:r3,always_nn,1335,1,0.5544746157479583,0.4455253842520417
3,9,stroop:s09:r0,always_fuse,1388,0,0.785964055007891,0.2140359449921089
3,9,stroop:s09:r0,always_nn,1388,0,0.998071022937604,0.0019289770623959
3,9,stroop:s09:r1,always_fuse,1388,0,0.4848564948653647,0.5151435051346352
3,9,stroop:s09:r1,always_nn,1388,0,0.3617731347468166,0.6382268652531834
3,9,stroop:s09:r2,always_fuse,1388,1,0.4622736690452998,0.5377263309547002
3,9,stroop:s09:r2,always_nn,1388,1,0.2906635454729638,0.7093364545270362
3,9,stroop:s09:r3,always_fuse,1388,1,0.4853770006842081,0.5146229993157919
3,9,stroop:s09:r3,always_nn,1388,1,0.4677958850185098,0.5322041149814902
3,9,stroop:s09:r0,always_fuse,1441,0,0.8470001840138156,0.1529998159861843
3,9,stroop:s09:r0,always_nn,1441,0,0.9999731472526796,2.685274732034102e-05
3,9,stroop:s09:r1,always_fuse,1441,0,0.5230309214702512,0.4769690785297487
3,9,stroop:s09:r1,always_nn,1441,0,0.4860190734443634,0.5139809265556365
3,9,stroop:s09:r2,always_fuse,1441,1,0.4684123478648656,0.5315876521351344
3,9,stroop:s09:r2,always_nn,1441,1,0.2050320868658443,0.7949679131341557
3,9,stroop:s09:r3,always_fuse,1441,1,0.5161619189894409,0.4838380810105591
3,9,stroop:s09:r3,always_nn,1441,1,0.5414561386361316,0.4585438613638682
