dataset,protocol,subject,direction,recording_id,method,seed,true_label,p0,p1,pred_label,correct,n_windows,method_display,diagnostic_only_not_statistical_replicate
openbci,loso,7,arithmetic,arithmetic:s07:r3,always_nn,1547,1,0.96801067331987845,0.031989326680121576,0,0,102,Always neural,True
openbci,loso,7,arithmetic,arithmetic:s07:r3,extra_trees,1335,1,0.72887948394992075,0.27112051605007931,0,0,102,Extra Trees,True
openbci,loso,7,arithmetic,arithmetic:s07:r3,extra_trees,1388,1,0.73298525652571767,0.26701474347428228,0,0,102,Extra Trees,True
openbci,loso,7,arithmetic,arithmetic:s07:r3,extra_trees,1441,1,0.72970115072829744,0.27029884927170261,0,0,102,Extra Trees,True
openbci,loso,7,arithmetic,arithmetic:s07:r3,extra_trees,1494,1,0.71292722109641049,0.28707277890358945,0,0,102,Extra Trees,True
openbci,loso,7,arithmetic,arithmetic:s07:r3,extra_trees,1547,1,0.72680228234753808,0.27319771765246198,0,0,102,Extra Trees,True
openbci,loso,7,arithmetic,arithmetic:s07:r3,rf,1335,1,0.55866818891037517,0.44133181108962477,0,0,102,Random forest,True
openbci,loso,7,arithmetic,arithmetic:s07:r3,rf,1388,1,0.53708681592155993,0.46291318407844007,0,0,102,Random forest,True
openbci,loso,7,arithmetic,arithmetic:s07:r3,rf,1441,1,0.55111057326847435,0.44888942673152554,0,0,102,Random forest,True
openbci,loso,7,arithmetic,arithmetic:s07:r3,rf,1494,1,0.56858981470026426,0.43141018529973568,0,0,102,Random forest,True
openbci,loso,7,arithmetic,arithmetic:s07:r3,rf,1547,1,0.54885230711182709,0.45114769288817297,0,0,102,Random forest,True
openbci,loso,8,arithmetic,arithmetic:s08:r0,always_fuse,1335,0,0.54673060067029011,0.45326939932970983,0,1,190,Always fused,True
openbci,loso,8,arithmetic,arithmetic:s08:r0,always_fuse,1388,0,0.50949601704492486,0.49050398295507519,0,1,190,Always fused,True
openbci,loso,8,arithmetic,arithmetic:s08:r0,always_fuse,1441,0,0.50225109314773231,0.49774890685226764,0,1,190,Always fused,True
openbci,loso,8,arithmetic,arithmetic:s08:r0,always_fuse,1494,0,0.55811733137637964,0.44188266862362036,0,1,190,Always fused,True
openbci,loso,8,arithmetic,arithmetic:s08:r0,always_fuse,1547,0,0.63945697315313699,0.36054302684686307,0,1,190,Always fused,True
openbci,loso,8,arithmetic,arithmetic:s08:r0,always_nn,1335,0,0.97641245988888936,0.02358754011111075,0,1,190,Always neural,True
openbci,loso,8,arithmetic,arithmetic:s08:r0,always_nn,1388,0,0.84763374476892106,0.15236625523107897,0,1,190,Always neural,True
openbci,loso,8,arithmetic,arithmetic:s08:r0,always_nn,1441,0,0.78204599557830579,0.2179540044216941,0,1,190,Always neural,True
openbci,loso,8,arithmetic,arithmetic:s08:r0,always_nn,1494,0,0.8904475025916978,0.10955249740830218,0,1,190,Always neural,True
openbci,loso,8,arithmetic,arithmetic:s08:r0,always_nn,1547,0,0.99889153272354481,0.0011084672764551373,0,1,190,Always neural,True
openbci,loso,8,arithmetic,arithmetic:s08:r0,extra_trees,1335,0,0.42981601636810363,0.57018398363189626,1,0,190,Extra Trees,True
openbci,loso,8,arithmetic,arithmetic:s08:r0,extra_trees,1388,0,0.4335576631589923,0.56644233684100775,1,0,190,Extra Trees,True
openbci,loso,8,arithmetic,arithmetic:s08:r0,extra_trees,1441,0,0.43249755078145163,0.56750244921854842,1,0,190,Extra Trees,True
openbci,loso,8,arithmetic,arithmetic:s08:r0,extra_trees,1494,0,0.43499409100676228,0.56500590899323766,1,0,190,Extra Trees,True
openbci,loso,8,arithmetic,arithmetic:s08:r0,extra_trees,1547,0,0.42848346073079668,0.57151653926920332,1,0,190,Extra Trees,True
openbci,loso,8,arithmetic,arithmetic:s08:r0,rf,1335,0,0.41320870713501795,0.58679129286498211,1,0,190,Random forest,True
openbci,loso,8,arithmetic,arithmetic:s08:r0,rf,1388,0,0.4058862086473301,0.59411379135266995,1,0,190,Random forest,True
openbci,loso,8,arithmetic,arithmetic:s08:r0,rf,1441,0,0.41269995686209154,0.5873000431379084,1,0,190,Random forest,True
openbci,loso,8,arithmetic,arithmetic:s08:r0,rf,1494,0,0.40763577845640936,0.59236422154359059,1,0,190,Random forest,True
openbci,loso,8,arithmetic,arithmetic:s08:r0,rf,1547,0,0.42367272021121311,0.57632727978878695,1,0,190,Random forest,True
openbci,loso,8,arithmetic,arithmetic:s08:r1,always_fuse,1335,0,0.42710819282734086,0.5728918071726592,1,0,278,Always fused,True
openbci,loso,8,arithmetic,arithmetic:s08:r1,always_fuse,1388,0,0.37528880016464072,0.62471119983535917,1,0,278,Always fused,True
openbci,loso,8,arithmetic,arithmetic:s08:r1,always_fuse,1441,0,0.36473332849142537,0.63526667150857474,1,0,278,Always fused,True
openbci,loso,8,arithmetic,arithmetic:s08:r1,always_fuse,1494,0,0.38277529871627708,0.61722470128372298,1,0,278,Always fused,True
openbci,loso,8,arithmetic,arithmetic:s08:r1,always_fuse,1547,0,0.38568648336876465,0.61431351663123546,1,0,278,Always fused,True
openbci,loso,8,arithmetic,arithmetic:s08:r1,always_nn,1335,0,0.51359615231002143,0.48640384768997857,0,1,278,Always neural,True
openbci,loso,8,arithmetic,arithmetic:s08:r1,always_nn,1388,0,0.25336613458503687,0.74663386541496313,1,0,278,Always neural,True
openbci,loso,8,arithmetic,arithmetic:s08:r1,always_nn,1441,0,0.16787722073937783,0.83212277926062217,1,0,278,Always neural,True
openbci,loso,8,arithmetic,arithmetic:s08:r1,always_nn,1494,0,0.25458436316849342,0.74541563683150658,1,0,278,Always neural,True
openbci,loso,8,arithmetic,arithmetic:s08:r1,always_nn,1547,0,0.20048106430037957,0.7995189356996204,1,0,278,Always neural,True
openbci,loso,8,arithmetic,arithmetic:s08:r1,extra_trees,1335,0,0.30135017611293391,0.69864982388706598,1,0,278,Extra Trees,True
openbci,loso,8,arithmetic,arithmetic:s08:r1,extra_trees,1388,0,0.30882533567879328,0.69117466432120667,1,0,278,Extra Trees,True
openbci,loso,8,arithmetic,arithmetic:s08:r1,extra_trees,1441,0,0.3124184613678091,0.68758153863219085,1,0,278,Extra Trees,True
openbci,loso,8,arithmetic,arithmetic:s08:r1,extra_trees,1494,0,0.31587207279987395,0.68412792720012605,1,0,278,Extra Trees,True
openbci,loso,8,arithmetic,arithmetic:s08:r1,extra_trees,1547,0,0.31051602799729033,0.68948397200270961,1,0,278,Extra Trees,True
openbci,loso,8,arithmetic,arithmetic:s08:r1,rf,1335,0,0.23752709083729401,0.76247290916270605,1,0,278,Random forest,True
openbci,loso,8,arithmetic,arithmetic:s08:r1,rf,1388,0,0.22240307131208797,0.77759692868791208,1,0,278,Random forest,True
openbci,loso,8,arithmetic,arithmetic:s08:r1,rf,1441,0,0.24923511929103562,0.75076488070896441,1,0,278,Random forest,True
openbci,loso,8,arithmetic,arithmetic:s08:r1,rf,1494,0,0.23471696785667548,0.76528303214332449,1,0,278,Random forest,True
openbci,loso,8,arithmetic,arithmetic:s08:r1,rf,1547,0,0.24199522889443309,0.75800477110556697,1,0,278,Random forest,True
openbci,loso,8,arithmetic,arithmetic:s08:r2,always_fuse,1335,1,0.42938728012469896,0.57061271987530104,1,1,259,Always fused,True
openbci,loso,8,arithmetic,arithmetic:s08:r2,always_fuse,1388,1,0.35782071793731413,0.64217928206268582,1,1,259,Always fused,True
openbci,loso,8,arithmetic,arithmetic:s08:r2,always_fuse,1441,1,0.34624292648411564,0.6537570735158843,1,1,259,Always fused,True
openbci,loso,8,arithmetic,arithmetic:s08:r2,always_fuse,1494,1,0.37939940460925464,0.62060059539074541,1,1,259,Always fused,True
openbci,loso,8,arithmetic,arithmetic:s08:r2,always_fuse,1547,1,0.38593191016212203,0.61406808983787797,1,1,259,Always fused,True
openbci,loso,8,arithmetic,arithmetic:s08:r2,always_nn,1335,1,0.57341053870445347,0.42658946129554648,0,0,259,Always neural,True
openbci,loso,8,arithmetic,arithmetic:s08:r2,always_nn,1388,1,0.19254248538624583,0.80745751461375415,1,1,259,Always neural,True
openbci,loso,8,arithmetic,arithmetic:s08:r2,always_nn,1441,1,0.12770471417238272,0.87229528582761728,1,1,259,Always neural,True
openbci,loso,8,arithmetic,arithmetic:s08:r2,always_nn,1494,1,0.27002079026417919,0.72997920973582087,1,1,259,Always neural,True
openbci,loso,8,arithmetic,arithmetic:s08:r2,always_nn,1547,1,0.23952755702022657,0.76047244297977334,1,1,259,Always neural,True
openbci,loso,8,arithmetic,arithmetic:s08:r2,extra_trees,1335,1,0.29238046710350973,0.70761953289649016,1,1,259,Extra Trees,True
openbci,loso,8,arithmetic,arithmetic:s08:r2,extra_trees,1388,1,0.30316440854837651,0.69683559145162355,1,1,259,Extra Trees,True
openbci,loso,8,arithmetic,arithmetic:s08:r2,extra_trees,1441,1,0.30641378679298809,0.69358621320701186,1,1,259,Extra Trees,True
openbci,loso,8,arithmetic,arithmetic:s08:r2,extra_trees,1494,1,0.31280851183247926,0.68719148816752074,1,1,259,Extra Trees,True
openbci,loso,8,arithmetic,arithmetic:s08:r2,extra_trees,1547,1,0.30507292284402299,0.69492707715597701,1,1,259,Extra Trees,True
openbci,loso,8,arithmetic,arithmetic:s08:r2,rf,1335,1,0.22546642945516424,0.77453357054483574,1,1,259,Random forest,True
openbci,loso,8,arithmetic,arithmetic:s08:r2,rf,1388,1,0.20630162795392232,0.79369837204607763,1,1,259,Random forest,True
openbci,loso,8,arithmetic,arithmetic:s08:r2,rf,1441,1,0.23181584911724887,0.76818415088275116,1,1,259,Random forest,True
openbci,loso,8,arithmetic,arithmetic:s08:r2,rf,1494,1,0.22081524426636667,0.77918475573363322,1,1,259,Random forest,True
openbci,loso,8,arithmetic,arithmetic:s08:r2,rf,1547,1,0.22737031737332078,0.77262968262667919,1,1,259,Random forest,True
openbci,loso,8,arithmetic,arithmetic:s08:r3,always_fuse,1335,1,0.37385715255304752,0.62614284744695248,1,1,311,Always fused,True
openbci,loso,8,arithmetic,arithmetic:s08:r3,always_fuse,1388,1,0.33944005117765114,0.66055994882234892,1,1,311,Always fused,True
openbci,loso,8,arithmetic,arithmetic:s08:r3,always_fuse,1441,1,0.33793633639868464,0.66206366360131541,1,1,311,Always fused,True
openbci,loso,8,arithmetic,arithmetic:s08:r3,always_fuse,1494,1,0.32841147536069765,0.67158852463930241,1,1,311,Always fused,True
openbci,loso,8,arithmetic,arithmetic:s08:r3,always_fuse,1547,1,0.30386315202522451,0.69613684797477549,1,1,311,Always fused,True
openbci,loso,8,arithmetic,arithmetic:s08:r3,always_nn,1335,1,0.1837513652830606,0.81624863471693943,1,1,311,Always neural,True
openbci,loso,8,arithmetic,arithmetic:s08:r3,always_nn,1388,1,0.15386861262149221,0.84613138737850779,1,1,311,Always neural,True
openbci,loso,8,arithmetic,arithmetic:s08:r3,always_nn,1441,1,0.13118745885563823,0.86881254114436168,1,1,311,Always neural,True
openbci,loso,8,arithmetic,arithmetic:s08:r3,always_nn,1494,1,0.11257921771175172,0.88742078228824828,1,1,311,Always neural,True
openbci,loso,8,arithmetic,arithmetic:s08:r3,always_nn,1547,1,0.018430520440356587,0.98156947955964347,1,1,311,Always neural,True
openbci,loso,8,arithmetic,arithmetic:s08:r3,extra_trees,1335,1,0.24857197241211887,0.75142802758788119,1,1,311,Extra Trees,True
openbci,loso,8,arithmetic,arithmetic:s08:r3,extra_trees,1388,1,0.25685321733418459,0.74314678266581546,1,1,311,Extra Trees,True
openbci,loso,8,arithmetic,arithmetic:s08:r3,extra_trees,1441,1,0.25887760802882093,0.74112239197117913,1,1,311,Extra Trees,True
openbci,loso,8,arithmetic,arithmetic:s08:r3,extra_trees,1494,1,0.26115557771240755,0.73884442228759251,1,1,311,Extra Trees,True
openbci,loso,8,arithmetic,arithmetic:s08:r3,extra_trees,1547,1,0.25964357511162567,0.74035642488837439,1,1,311,Extra Trees,True
openbci,loso,8,arithmetic,arithmetic:s08:r3,rf,1335,1,0.17022223286639876,0.82977776713360119,1,1,311,Random forest,True
openbci,loso,8,arithmetic,arithmetic:s08:r3,rf,1388,1,0.16360786882244269,0.8363921311775574,1,1,311,Random forest,True
openbci,loso,8,arithmetic,arithmetic:s08:r3,rf,1441,1,0.18282683443191472,0.81717316556808528,1,1,311,Random forest,True
openbci,loso,8,arithmetic,arithmetic:s08:r3,rf,1494,1,0.16830895320436062,0.83169104679563932,1,1,311,Random forest,True
openbci,loso,8,arithmetic,arithmetic:s08:r3,rf,1547,1,0.17303010527114429,0.82696989472885574,1,1,311,Random forest,True
openbci,loso,9,arithmetic,arithmetic:s09:r0,always_fuse,1335,0,0.87289136221806152,0.12710863778193843,0,1,410,Always fused,True
openbci,loso,9,arithmetic,arithmetic:s09:r0,always_fuse,1388,0,0.83012628261985444,0.16987371738014548,0,1,410,Always fused,True
openbci,loso,9,arithmetic,arithmetic:s09:r0,always_fuse,1441,0,0.82693423924452891,0.17306576075547117,0,1,410,Always fused,True
openbci,loso,9,arithmetic,arithmetic:s09:r0,always_fuse,1494,0,0.88786463146809802,0.11213536853190195,0,1,410,Always fused,True
openbci,loso,9,arithmetic,arithmetic:s09:r0,always_fuse,1547,0,0.83864624416802869,0.16135375583197131,0,1,410,Always fused,True
openbci,loso,9,arithmetic,arithmetic:s09:r0,always_nn,1335,0,0.9999968492419764,3.1507580235820102e-06,0,1,410,Always neural,True
openbci,loso,9,arithmetic,arithmetic:s09:r0,always_nn,1388,0,0.99999006249744782,9.9375025521589975e-06,0,1,410,Always neural,True
openbci,loso,9,arithmetic,arithmetic:s09:r0,always_nn,1441,0,0.99999961238284962,3.8761715030565942e-07,0,1,410,Always neural,True
openbci,loso,9,arithmetic,arithmetic:s09:r0,always_nn,1494,0,0.99998626965885451,1.3730341145456525e-05,0,1,410,Always neural,True
openbci,loso,9,arithmetic,arithmetic:s09:r0,always_nn,1547,0,0.99998800879895988,1.1991201040132583e-05,0,1,410,Always neural,True
openbci,loso,9,arithmetic,arithmetic:s09:r0,extra_trees,1335,0,0.94140805985505238,0.058591940144947639,0,1,410,Extra Trees,True
openbci,loso,9,arithmetic,arithmetic:s09:r0,extra_trees,1388,0,0.94297367200758275,0.05702632799241724,0,1,410,Extra Trees,True
openbci,loso,9,arithmetic,arithmetic:s09:r0,extra_trees,1441,0,0.94165589566176489,0.058344104338235066,0,1,410,Extra Trees,True
openbci,loso,9,arithmetic,arithmetic:s09:r0,extra_trees,1494,0,0.94768112779643932,0.05231887220356074,0,1,410,Extra Trees,True
openbci,loso,9,arithmetic,arithmetic:s09:r0,extra_trees,1547,0,0.94239702092209432,0.057602979077905715,0,1,410,Extra Trees,True
openbci,loso,9,arithmetic,arithmetic:s09:r0,rf,1335,0,0.98257563823344685,0.017424361766553233,0,1,410,Random forest,True
openbci,loso,9,arithmetic,arithmetic:s09:r0,rf,1388,0,0.9640559389573049,0.035944061042695048,0,1,410,Random forest,True
openbci,loso,9,arithmetic,arithmetic:s09:r0,rf,1441,0,0.96464856579261338,0.03535143420738663,0,1,410,Random forest,True
openbci,loso,9,arithmetic,arithmetic:s09:r0,rf,1494,0,0.97643330774317649,0.023566692256823601,0,1,410,Random forest,True
openbci,loso,9,arithmetic,arithmetic:s09:r0,rf,1547,0,0.9710854693769404,0.028914530623059542,0,1,410,Random forest,True
openbci,loso,9,arithmetic,arithmetic:s09:r1,always_fuse,1335,0,0.67048649123433746,0.32951350876566249,0,1,121,Always fused,True
openbci,loso,9,arithmetic,arithmetic:s09:r1,always_fuse,1388,0,0.62242724446135844,0.37757275553864156,0,1,121,Always fused,True
openbci,loso,9,arithmetic,arithmetic:s09:r1,always_fuse,1441,0,0.74436163383964615,0.25563836616035385,0,1,121,Always fused,True
openbci,loso,9,arithmetic,arithmetic:s09:r1,always_fuse,1494,0,0.66287558633753374,0.33712441366246626,0,1,121,Always fused,True
openbci,loso,9,arithmetic,arithmetic:s09:r1,always_fuse,1547,0,0.58199509870273125,0.41800490129726875,0,1,121,Always fused,True
openbci,loso,9,arithmetic,arithmetic:s09:r1,always_nn,1335,0,0.99373559092657715,0.0062644090734229156,0,1,121,Always neural,True
openbci,loso,9,arithmetic,arithmetic:s09:r1,always_nn,1388,0,0.98461663742205241,0.015383362577947592,0,1,121,Always neural,True
openbci,loso,9,arithmetic,arithmetic:s09:r1,always_nn,1441,0,0.99995318741203687,4.6812587963081507e-05,0,1,121,Always neural,True
openbci,loso,9,arithmetic,arithmetic:s09:r1,always_nn,1494,0,0.98182140696906117,0.018178593030938845,0,1,121,Always neural,True
openbci,loso,9,arithmetic,arithmetic:s09:r1,always_nn,1547,0,0.96525488468404053,0.034745115315959446,0,1,121,Always neural,True
openbci,loso,9,arithmetic,arithmetic:s09:r1,extra_trees,1335,0,0.73265439527108878,0.26734560472891133,0,1,121,Extra Trees,True
openbci,loso,9,arithmetic,arithmetic:s09:r1,extra_trees,1388,0,0.72954226158195778,0.27045773841804216,0,1,121,Extra Trees,True
openbci,loso,9,arithmetic,arithmetic:s09:r1,extra_trees,1441,0,0.73479909316440661,0.26520090683559339,0,1,121,Extra Trees,True
openbci,loso,9,arithmetic,arithmetic:s09:r1,extra_trees,1494,0,0.72586243927952154,0.2741375607204784,0,1,121,Extra Trees,True
openbci,loso,9,arithmetic,arithmetic:s09:r1,extra_trees,1547,0,0.72311258018369706,0.27688741981630299,0,1,121,Extra Trees,True
openbci,loso,9,arithmetic,arithmetic:s09:r1,rf,1335,0,0.76206703600701597,0.23793296399298408,0,1,121,Random forest,True
openbci,loso,9,arithmetic,arithmetic:s09:r1,rf,1388,0,0.76240949066931774,0.23759050933068224,0,1,121,Random forest,True
openbci,loso,9,arithmetic,arithmetic:s09:r1,rf,1441,0,0.75294510854979013,0.24705489145020987,0,1,121,Random forest,True
openbci,loso,9,arithmetic,arithmetic:s09:r1,rf,1494,0,0.77285339029977707,0.22714660970022296,0,1,121,Random forest,True
openbci,loso,9,arithmetic,arithmetic:s09:r1,rf,1547,0,0.75483039995224888,0.24516960004775107,0,1,121,Random forest,True
openbci,loso,9,arithmetic,arithmetic:s09:r2,always_fuse,1335,1,0.70072531007219852,0.29927468992780148,0,0,122,Always fused,True
openbci,loso,9,arithmetic,arithmetic:s09:r2,always_fuse,1388,1,0.64497515430655006,0.35502484569344989,0,0,122,Always fused,True
openbci,loso,9,arithmetic,arithmetic:s09:r2,always_fuse,1441,1,0.77343741996244042,0.22656258003755952,0,0,122,Always fused,True
openbci,loso,9,arithmetic,arithmetic:s09:r2,always_fuse,1494,1,0.70551388783329705,0.29448611216670295,0,0,122,Always fused,True
openbci,loso,9,arithmetic,arithmetic:s09:r2,always_fuse,1547,1,0.62902057524424404,0.37097942475575607,0,0,122,Always fused,True
openbci,loso,9,arithmetic,arithmetic:s09:r2,always_nn,1335,1,0.99652263034190058,0.0034773696580994076,0,0,122,Always neural,True
openbci,loso,9,arithmetic,arithmetic:s09:r2,always_nn,1388,1,0.99026486100099864,0.0097351389990013582,0,0,122,Always neural,True
openbci,loso,9,arithmetic,arithmetic:s09:r2,always_nn,1441,1,0.99998397912997916,1.6020870020814272e-05,0,0,122,Always neural,True
openbci,loso,9,arithmetic,arithmetic:s09:r2,always_nn,1494,1,0.99241555932080472,0.0075844406791952847,0,0,122,Always neural,True
openbci,loso,9,arithmetic,arithmetic:s09:r2,always_nn,1547,1,0.9863993035171571,0.013600696482842961,0,0,122,Always neural,True
openbci,loso,9,arithmetic,arithmetic:s09:r2,extra_trees,1335,1,0.72418762997686559,0.27581237002313447,0,0,122,Extra Trees,True
openbci,loso,9,arithmetic,arithmetic:s09:r2,extra_trees,1388,1,0.72275990695379955,0.27724009304620045,0,0,122,Extra Trees,True
openbci,loso,9,arithmetic,arithmetic:s09:r2,extra_trees,1441,1,0.73596819576852845,0.2640318042314716,0,0,122,Extra Trees,True
openbci,loso,9,arithmetic,arithmetic:s09:r2,extra_trees,1494,1,0.72412322930070816,0.27587677069929184,0,0,122,Extra Trees,True
openbci,loso,9,arithmetic,arithmetic:s09:r2,extra_trees,1547,1,0.7214654244101254,0.27853457558987466,0,0,122,Extra Trees,True
openbci,loso,9,arithmetic,arithmetic:s09:r2,rf,1335,1,0.77579984500280386,0.22420015499719617,0,0,122,Random forest,True
openbci,loso,9,arithmetic,arithmetic:s09:r2,rf,1388,1,0.77234244261244889,0.22765755738755117,0,0,122,Random forest,True
openbci,loso,9,arithmetic,arithmetic:s09:r2,rf,1441,1,0.76626296718710352,0.23373703281289651,0,0,122,Random forest,True
openbci,loso,9,arithmetic,arithmetic:s09:r2,rf,1494,1,0.7812213439967346,0.21877865600326549,0,0,122,Random forest,True
openbci,loso,9,arithmetic,arithmetic:s09:r2,rf,1547,1,0.77208780268748622,0.22791219731251383,0,0,122,Random forest,True
openbci,loso,9,arithmetic,arithmetic:s09:r3,always_fuse,1335,1,0.72663788189070722,0.2733621181092929,0,0,426,Always fused,True
openbci,loso,9,arithmetic,arithmetic:s09:r3,always_fuse,1388,1,0.66656344657980993,0.33343655342019007,0,0,426,Always fused,True
openbci,loso,9,arithmetic,arithmetic:s09:r3,always_fuse,1441,1,0.7665421240732555,0.23345787592674447,0,0,426,Always fused,True
openbci,loso,9,arithmetic,arithmetic:s09:r3,always_fuse,1494,1,0.72262869352279524,0.27737130647720476,0,0,426,Always fused,True
openbci,loso,9,arithmetic,arithmetic:s09:r3,always_fuse,1547,1,0.63262742164958496,0.36737257835041504,0,0,426,Always fused,True
openbci,loso,9,arithmetic,arithmetic:s09:r3,always_nn,1335,1,0.99835503068015696,0.0016449693198430254,0,0,426,Always neural,True
openbci,loso,9,arithmetic,arithmetic:s09:r3,always_nn,1388,1,0.99320216086442425,0.006797839135575752,0,0,426,Always neural,True
openbci,loso,9,arithmetic,arithmetic:s09:r3,always_nn,1441,1,0.99996785094707841,3.214905292161437e-05,0,0,426,Always neural,True
openbci,loso,9,arithmetic,arithmetic:s09:r3,always_nn,1494,1,0.99542900918022015,0.0045709908197798625,0,0,426,Always neural,True
openbci,loso,9,arithmetic,arithmetic:s09:r3,always_nn,1547,1,0.98920319693977266,0.010796803060227289,0,0,426,Always neural,True
openbci,loso,9,arithmetic,arithmetic:s09:r3,extra_trees,1335,1,0.80283599807811279,0.19716400192188718,0,0,426,Extra Trees,True
openbci,loso,9,arithmetic,arithmetic:s09:r3,extra_trees,1388,1,0.79699675089134003,0.20300324910865999,0,0,426,Extra Trees,True
openbci,loso,9,arithmetic,arithmetic:s09:r3,extra_trees,1441,1,0.80629024802733418,0.19370975197266585,0,0,426,Extra Trees,True
openbci,loso,9,arithmetic,arithmetic:s09:r3,extra_trees,1494,1,0.80532935142963347,0.19467064857036656,0,0,426,Extra Trees,True
openbci,loso,9,arithmetic,arithmetic:s09:r3,extra_trees,1547,1,0.8002311297051885,0.19976887029481155,0,0,426,Extra Trees,True
openbci,loso,9,arithmetic,arithmetic:s09:r3,rf,1335,1,0.87038812864237425,0.12961187135762575,0,0,426,Random forest,True
openbci,loso,9,arithmetic,arithmetic:s09:r3,rf,1388,1,0.85366193420634484,0.14633806579365524,0,0,426,Random forest,True
openbci,loso,9,arithmetic,arithmetic:s09:r3,rf,1441,1,0.85647490023094963,0.14352509976905045,0,0,426,Random forest,True
openbci,loso,9,arithmetic,arithmetic:s09:r3,rf,1494,1,0.85353368907646843,0.14646631092353166,0,0,426,Random forest,True
openbci,loso,9,arithmetic,arithmetic:s09:r3,rf,1547,1,0.84756180606891374,0.15243819393108621,0,0,426,Random forest,True
openbci,loso,10,arithmetic,arithmetic:s10:r0,always_fuse,1335,0,0.57542391799463033,0.42457608200536961,0,1,185,Always fused,True
openbci,loso,10,arithmetic,arithmetic:s10:r0,always_fuse,1388,0,0.68436208395880871,0.31563791604119129,0,1,185,Always fused,True
openbci,loso,10,arithmetic,arithmetic:s10:r0,always_fuse,1441,0,0.62752418444096869,0.37247581555903142,0,1,185,Always fused,True
openbci,loso,10,arithmetic,arithmetic:s10:r0,always_fuse,1494,0,0.70306501070549399,0.29693498929450607,0,1,185,Always fused,True
openbci,loso,10,arithmetic,arithmetic:s10:r0,always_fuse,1547,0,0.64944442690412285,0.3505555730958772,0,1,185,Always fused,True
openbci,loso,10,arithmetic,arithmetic:s10:r0,always_nn,1335,0,0.96420799159092085,0.035792008409079076,0,1,185,Always neural,True
openbci,loso,10,arithmetic,arithmetic:s10:r0,always_nn,1388,0,0.99942328040480222,0.00057671959519785103,0,1,185,Always neural,True
openbci,loso,10,arithmetic,arithmetic:s10:r0,always_nn,1441,0,0.99603161348804314,0.003968386511956851,0,1,185,Always neural,True
openbci,loso,10,arithmetic,arithmetic:s10:r0,always_nn,1494,0,0.99945843917955357,0.00054156082044649531,0,1,185,Always neural,True
openbci,loso,10,arithmetic,arithmetic:s10:r0,always_nn,1547,0,0.99777274368614122,0.0022272563138588226,0,1,185,Always neural,True
openbci,loso,10,arithmetic,arithmetic:s10:r0,extra_trees,1335,0,0.79051665343134769,0.20948334656865225,0,1,185,Extra Trees,True
openbci,loso,10,arithmetic,arithmetic:s10:r0,extra_trees,1388,0,0.80668369191187306,0.19331630808812697,0,1,185,Extra Trees,True
openbci,loso,10,arithmetic,arithmetic:s10:r0,extra_trees,1441,0,0.79991260154363986,0.20008739845636009,0,1,185,Extra Trees,True
openbci,loso,10,arithmetic,arithmetic:s10:r0,extra_trees,1494,0,0.80120399375096196,0.19879600624903807,0,1,185,Extra Trees,True
openbci,loso,10,arithmetic,arithmetic:s10:r0,extra_trees,1547,0,0.80260706959002848,0.19739293040997144,0,1,185,Extra Trees,True
openbci,loso,10,arithmetic,arithmetic:s10:r0,rf,1335,0,0.76799249964307603,0.23200750035692408,0,1,185,Random forest,True
openbci,loso,10,arithmetic,arithmetic:s10:r0,rf,1388,0,0.76650391031456067,0.23349608968543939,0,1,185,Random forest,True
openbci,loso,10,arithmetic,arithmetic:s10:r0,rf,1441,0,0.75996422115499673,0.24003577884500335,0,1,185,Random forest,True
openbci,loso,10,arithmetic,arithmetic:s10:r0,rf,1494,0,0.75463797974948776,0.24536202025051232,0,1,185,Random forest,True
openbci,loso,10,arithmetic,arithmetic:s10:r0,rf,1547,0,0.76643408283187786,0.23356591716812208,0,1,185,Random forest,True
openbci,loso,10,arithmetic,arithmetic:s10:r1,always_fuse,1335,0,0.25020016839620141,0.74979983160379859,1,0,96,Always fused,True
openbci,loso,10,arithmetic,arithmetic:s10:r1,always_fuse,1388,0,0.37860177164728692,0.62139822835271308,1,0,96,Always fused,True
openbci,loso,10,arithmetic,arithmetic:s10:r1,always_fuse,1441,0,0.34830008861584011,0.65169991138415995,1,0,96,Always fused,True
openbci,loso,10,arithmetic,arithmetic:s10:r1,always_fuse,1494,0,0.3854424667871354,0.61455753321286455,1,0,96,Always fused,True
openbci,loso,10,arithmetic,arithmetic:s10:r1,always_fuse,1547,0,0.39055014653833303,0.60944985346166691,1,0,96,Always fused,True
openbci,loso,10,arithmetic,arithmetic:s10:r1,always_nn,1335,0,0.0054007951197054208,0.99459920488029463,1,0,96,Always neural,True
openbci,loso,10,arithmetic,arithmetic:s10:r1,always_nn,1388,0,0.3293705424471487,0.67062945755285142,1,0,96,Always neural,True
openbci,loso,10,arithmetic,arithmetic:s10:r1,always_nn,1441,0,0.033863635668152869,0.96613636433184713,1,0,96,Always neural,True
openbci,loso,10,arithmetic,arithmetic:s10:r1,always_nn,1494,0,0.20999125663058554,0.7900087433694144,1,0,96,Always neural,True
openbci,loso,10,arithmetic,arithmetic:s10:r1,always_nn,1547,0,0.28715981828821535,0.71284018171178465,1,0,96,Always neural,True
openbci,loso,10,arithmetic,arithmetic:s10:r1,extra_trees,1335,0,0.53286733655981122,0.46713266344018883,0,1,96,Extra Trees,True
