dataset,protocol,subject,direction,recording_id,method,true_label,p0,p1,pred_label,correct,n_windows,ensemble_size
openbci,loso,4,stroop,stroop:s04:r2,extra_trees,1.0,0.5982506851528574,0.4017493148471426,0.0,0.0,62.0,5.0
openbci,loso,4,stroop,stroop:s04:r2,riemann_mdm,1.0,0.4486000072744134,0.5513999927255865,1.0,1.0,62.0,5.0
openbci,loso,4,stroop,stroop:s04:r2,riemann_ts_logreg,1.0,0.0003248110587283,0.9996751889412716,1.0,1.0,62.0,5.0
openbci,loso,4,stroop,stroop:s04:r2,eegnet,1.0,0.3572204251130318,0.6427795748869682,1.0,1.0,62.0,5.0
openbci,loso,4,stroop,stroop:s04:r2,eeg_conformer,1.0,0.0079499108893873,0.9920500891106128,1.0,1.0,62.0,5.0
openbci,loso,4,stroop,stroop:s04:r3,always_nn,1.0,0.3782730678797128,0.6217269321202872,1.0,1.0,192.0,5.0
openbci,loso,4,stroop,stroop:s04:r3,always_fuse,1.0,0.459673487972375,0.540326512027625,1.0,1.0,192.0,5.0
openbci,loso,4,stroop,stroop:s04:r3,dasf_clean,1.0,0.3782730678797128,0.6217269321202872,1.0,1.0,192.0,5.0
openbci,loso,4,stroop,stroop:s04:r3,cbsf,1.0,0.425445267509924,0.5745547324900759,1.0,1.0,192.0,5.0
openbci,loso,4,stroop,stroop:s04:r3,fixed_blend_010,1.0,0.3859416333438289,0.614058366656171,1.0,1.0,192.0,5.0
openbci,loso,4,stroop,stroop:s04:r3,fixed_blend_025,1.0,0.3983524273529133,0.6016475726470868,1.0,1.0,192.0,5.0
openbci,loso,4,stroop,stroop:s04:r3,equal_blend_050,1.0,0.4191947008778416,0.5808052991221584,1.0,1.0,192.0,5.0
openbci,loso,4,stroop,stroop:s04:r3,stack_recording,1.0,0.386436809532413,0.613563190467587,1.0,1.0,192.0,5.0
openbci,loso,4,stroop,stroop:s04:r3,rf,1.0,0.639961546389334,0.360038453610666,0.0,0.0,192.0,5.0
openbci,loso,4,stroop,stroop:s04:r3,extra_trees,1.0,0.5772001120152448,0.4227998879847552,0.0,0.0,192.0,5.0
openbci,loso,4,stroop,stroop:s04:r3,riemann_mdm,1.0,0.4452497148587934,0.5547502851412066,1.0,1.0,192.0,5.0
openbci,loso,4,stroop,stroop:s04:r3,riemann_ts_logreg,1.0,0.0001819247641526,0.9998180752358472,1.0,1.0,192.0,5.0
openbci,loso,4,stroop,stroop:s04:r3,eegnet,1.0,0.2784798134330274,0.7215201865669726,1.0,1.0,192.0,5.0
openbci,loso,4,stroop,stroop:s04:r3,eeg_conformer,1.0,0.0095138026578429,0.990486197342157,1.0,1.0,192.0,5.0
openbci,loso,5,stroop,stroop:s05:r0,always_nn,0.0,0.9998785350588076,0.0001214649411923,0.0,1.0,244.0,5.0
openbci,loso,5,stroop,stroop:s05:r0,always_fuse,0.0,0.7703272422100814,0.2296727577899185,0.0,1.0,244.0,5.0
openbci,loso,5,stroop,stroop:s05:r0,dasf_clean,0.0,0.9998785350588076,0.0001214649411923,0.0,1.0,244.0,5.0
openbci,loso,5,stroop,stroop:s05:r0,cbsf,0.0,0.9643015601378946,0.0356984398621054,0.0,1.0,244.0,5.0
openbci,loso,5,stroop,stroop:s05:r0,fixed_blend_010,0.0,0.969311142644246,0.030688857355754,0.0,1.0,244.0,5.0
openbci,loso,5,stroop,stroop:s05:r0,fixed_blend_025,0.0,0.9323396012599672,0.0676603987400328,0.0,1.0,244.0,5.0
openbci,loso,5,stroop,stroop:s05:r0,equal_blend_050,0.0,0.8758505760550837,0.1241494239449163,0.0,1.0,244.0,5.0
openbci,loso,5,stroop,stroop:s05:r0,stack_recording,0.0,0.9726038593837704,0.0273961406162297,0.0,1.0,244.0,5.0
openbci,loso,5,stroop,stroop:s05:r0,rf,0.0,0.8744222250318175,0.1255777749681824,0.0,1.0,244.0,5.0
openbci,loso,5,stroop,stroop:s05:r0,extra_trees,0.0,0.8501584374681583,0.1498415625318417,0.0,1.0,244.0,5.0
openbci,loso,5,stroop,stroop:s05:r0,riemann_mdm,0.0,0.9917359850706144,0.0082640149293855,0.0,1.0,244.0,5.0
openbci,loso,5,stroop,stroop:s05:r0,riemann_ts_logreg,0.0,0.8811197884321997,0.1188802115678002,0.0,1.0,244.0,5.0
openbci,loso,5,stroop,stroop:s05:r0,eegnet,0.0,0.6605493476380201,0.3394506523619798,0.0,1.0,244.0,5.0
openbci,loso,5,stroop,stroop:s05:r0,eeg_conformer,0.0,0.9213098636353162,0.0786901363646838,0.0,1.0,244.0,5.0
openbci,loso,5,stroop,stroop:s05:r1,always_nn,0.0,0.2534574790257212,0.7465425209742789,1.0,0.0,137.0,5.0
openbci,loso,5,stroop,stroop:s05:r1,always_fuse,0.0,0.4233994190766767,0.5766005809233233,1.0,0.0,137.0,5.0
openbci,loso,5,stroop,stroop:s05:r1,dasf_clean,0.0,0.2534574790257212,0.7465425209742789,1.0,0.0,137.0,5.0
openbci,loso,5,stroop,stroop:s05:r1,cbsf,0.0,0.2807716426583719,0.7192283573416279,1.0,0.0,137.0,5.0
openbci,loso,5,stroop,stroop:s05:r1,fixed_blend_010,0.0,0.2766530247274719,0.7233469752725281,1.0,0.0,137.0,5.0
openbci,loso,5,stroop,stroop:s05:r1,fixed_blend_025,0.0,0.3065587313810544,0.6934412686189456,1.0,0.0,137.0,5.0
openbci,loso,5,stroop,stroop:s05:r1,equal_blend_050,0.0,0.3495273346393477,0.6504726653606523,1.0,0.0,137.0,5.0
openbci,loso,5,stroop,stroop:s05:r1,stack_recording,0.0,0.3139546981018906,0.6860453018981094,1.0,0.0,137.0,5.0
openbci,loso,5,stroop,stroop:s05:r1,rf,0.0,0.4718528951611385,0.5281471048388615,1.0,0.0,137.0,5.0
openbci,loso,5,stroop,stroop:s05:r1,extra_trees,0.0,0.4604230238784778,0.5395769761215221,1.0,0.0,137.0,5.0
openbci,loso,5,stroop,stroop:s05:r1,riemann_mdm,0.0,0.7029837948996115,0.2970162051003884,0.0,1.0,137.0,5.0
openbci,loso,5,stroop,stroop:s05:r1,riemann_ts_logreg,0.0,0.4682064240154152,0.5317935759845848,1.0,0.0,137.0,5.0
openbci,loso,5,stroop,stroop:s05:r1,eegnet,0.0,0.3145627689440078,0.6854372310559922,1.0,0.0,137.0,5.0
openbci,loso,5,stroop,stroop:s05:r1,eeg_conformer,0.0,0.0808429518407966,0.9191570481592034,1.0,0.0,137.0,5.0
openbci,loso,5,stroop,stroop:s05:r2,always_nn,1.0,0.1528608897746071,0.8471391102253928,1.0,1.0,108.0,5.0
openbci,loso,5,stroop,stroop:s05:r2,always_fuse,1.0,0.4133987383374281,0.5866012616625719,1.0,1.0,108.0,5.0
openbci,loso,5,stroop,stroop:s05:r2,dasf_clean,1.0,0.1528608897746071,0.8471391102253928,1.0,1.0,108.0,5.0
openbci,loso,5,stroop,stroop:s05:r2,cbsf,1.0,0.1904652661614691,0.8095347338385308,1.0,1.0,108.0,5.0
openbci,loso,5,stroop,stroop:s05:r2,fixed_blend_010,1.0,0.1847395023412671,0.8152604976587329,1.0,1.0,108.0,5.0
openbci,loso,5,stroop,stroop:s05:r2,fixed_blend_025,1.0,0.2271938336920268,0.7728061663079732,1.0,1.0,108.0,5.0
openbci,loso,5,stroop,stroop:s05:r2,equal_blend_050,1.0,0.2921422552756949,0.7078577447243051,1.0,1.0,108.0,5.0
openbci,loso,5,stroop,stroop:s05:r2,stack_recording,1.0,0.2586327831380427,0.7413672168619573,1.0,1.0,108.0,5.0
openbci,loso,5,stroop,stroop:s05:r2,rf,1.0,0.5126367416976093,0.4873632583023907,0.0,0.0,108.0,5.0
openbci,loso,5,stroop,stroop:s05:r2,extra_trees,1.0,0.4928503678895461,0.5071496321104539,1.0,1.0,108.0,5.0
openbci,loso,5,stroop,stroop:s05:r2,riemann_mdm,1.0,0.7007020729805101,0.2992979270194899,0.0,0.0,108.0,5.0
openbci,loso,5,stroop,stroop:s05:r2,riemann_ts_logreg,1.0,0.3547964527027402,0.6452035472972598,1.0,1.0,108.0,5.0
openbci,loso,5,stroop,stroop:s05:r2,eegnet,1.0,0.2392042725000875,0.7607957274999124,1.0,1.0,108.0,5.0
openbci,loso,5,stroop,stroop:s05:r2,eeg_conformer,1.0,0.0971925311018689,0.902807468898131,1.0,1.0,108.0,5.0
openbci,loso,5,stroop,stroop:s05:r3,always_nn,1.0,0.0971790702667986,0.9028209297332016,1.0,1.0,171.0,5.0
openbci,loso,5,stroop,stroop:s05:r3,always_fuse,1.0,0.3867327939201158,0.6132672060798842,1.0,1.0,171.0,5.0
openbci,loso,5,stroop,stroop:s05:r3,dasf_clean,1.0,0.0971790702667986,0.9028209297332016,1.0,1.0,171.0,5.0
openbci,loso,5,stroop,stroop:s05:r3,cbsf,1.0,0.1383450724949859,0.8616549275050139,1.0,1.0,171.0,5.0
openbci,loso,5,stroop,stroop:s05:r3,fixed_blend_010,1.0,0.1320588685130629,0.8679411314869371,1.0,1.0,171.0,5.0
openbci,loso,5,stroop,stroop:s05:r3,fixed_blend_025,1.0,0.1788368974143814,0.8211631025856185,1.0,1.0,171.0,5.0
openbci,loso,5,stroop,stroop:s05:r3,equal_blend_050,1.0,0.2509934732115525,0.7490065267884475,1.0,1.0,171.0,5.0
openbci,loso,5,stroop,stroop:s05:r3,stack_recording,1.0,0.2181661989848884,0.7818338010151116,1.0,1.0,171.0,5.0
openbci,loso,5,stroop,stroop:s05:r3,rf,1.0,0.4315722445303298,0.5684277554696703,1.0,1.0,171.0,5.0
openbci,loso,5,stroop,stroop:s05:r3,extra_trees,1.0,0.4210452853229582,0.5789547146770417,1.0,1.0,171.0,5.0
openbci,loso,5,stroop,stroop:s05:r3,riemann_mdm,1.0,0.620601200780345,0.379398799219655,0.0,0.0,171.0,5.0
openbci,loso,5,stroop,stroop:s05:r3,riemann_ts_logreg,1.0,0.2626393122137704,0.7373606877862295,1.0,1.0,171.0,5.0
openbci,loso,5,stroop,stroop:s05:r3,eegnet,1.0,0.1583208841638215,0.8416791158361785,1.0,1.0,171.0,5.0
openbci,loso,5,stroop,stroop:s05:r3,eeg_conformer,1.0,0.0475121051735914,0.9524878948264086,1.0,1.0,171.0,5.0
openbci,loso,6,stroop,stroop:s06:r0,always_nn,0.0,0.33359205648114,0.6664079435188599,1.0,0.0,150.0,5.0
openbci,loso,6,stroop,stroop:s06:r0,always_fuse,0.0,0.4162867239404563,0.5837132760595436,1.0,0.0,150.0,5.0
openbci,loso,6,stroop,stroop:s06:r0,dasf_clean,0.0,0.33359205648114,0.6664079435188599,1.0,0.0,150.0,5.0
openbci,loso,6,stroop,stroop:s06:r0,cbsf,0.0,0.3337116812337893,0.6662883187662106,1.0,0.0,150.0,5.0
openbci,loso,6,stroop,stroop:s06:r0,fixed_blend_010,0.0,0.3475860197351509,0.6524139802648491,1.0,0.0,150.0,5.0
openbci,loso,6,stroop,stroop:s06:r0,fixed_blend_025,0.0,0.3639105324360362,0.6360894675639639,1.0,0.0,150.0,5.0
openbci,loso,6,stroop,stroop:s06:r0,equal_blend_050,0.0,0.384906248402467,0.615093751597533,1.0,0.0,150.0,5.0
openbci,loso,6,stroop,stroop:s06:r0,stack_recording,0.0,0.3672997277007135,0.6327002722992865,1.0,0.0,150.0,5.0
openbci,loso,6,stroop,stroop:s06:r0,rf,0.0,0.2761065385656046,0.7238934614343954,1.0,0.0,150.0,5.0
openbci,loso,6,stroop,stroop:s06:r0,extra_trees,0.0,0.3142568751882332,0.6857431248117668,1.0,0.0,150.0,5.0
openbci,loso,6,stroop,stroop:s06:r0,riemann_mdm,0.0,0.1833136584941637,0.8166863415058363,1.0,0.0,150.0,5.0
openbci,loso,6,stroop,stroop:s06:r0,riemann_ts_logreg,0.0,0.4503830525995926,0.5496169474004075,1.0,0.0,150.0,5.0
openbci,loso,6,stroop,stroop:s06:r0,eegnet,0.0,0.1823385360391286,0.8176614639608714,1.0,0.0,150.0,5.0
openbci,loso,6,stroop,stroop:s06:r0,eeg_conformer,0.0,0.0284271647076707,0.9715728352923292,1.0,0.0,150.0,5.0
openbci,loso,6,stroop,stroop:s06:r1,always_nn,0.0,0.6805809143161838,0.3194190856838161,0.0,1.0,119.0,5.0
openbci,loso,6,stroop,stroop:s06:r1,always_fuse,0.0,0.4724212972466634,0.5275787027533366,1.0,0.0,119.0,5.0
openbci,loso,6,stroop,stroop:s06:r1,dasf_clean,0.0,0.6805809143161838,0.3194190856838161,0.0,1.0,119.0,5.0
openbci,loso,6,stroop,stroop:s06:r1,cbsf,0.0,0.6756648643662082,0.3243351356337917,0.0,1.0,119.0,5.0
openbci,loso,6,stroop,stroop:s06:r1,fixed_blend_010,0.0,0.5713952298219901,0.4286047701780099,0.0,1.0,119.0,5.0
openbci,loso,6,stroop,stroop:s06:r1,fixed_blend_025,0.0,0.5338468162518113,0.4661531837481886,0.0,1.0,119.0,5.0
openbci,loso,6,stroop,stroop:s06:r1,equal_blend_050,0.0,0.5045295353894451,0.4954704646105548,0.0,1.0,119.0,5.0
openbci,loso,6,stroop,stroop:s06:r1,stack_recording,0.0,0.5037072539152396,0.4962927460847603,0.0,1.0,119.0,5.0
openbci,loso,6,stroop,stroop:s06:r1,rf,0.0,0.4292279216162699,0.5707720783837301,1.0,0.0,119.0,5.0
openbci,loso,6,stroop,stroop:s06:r1,extra_trees,0.0,0.4261716220997992,0.5738283779002008,1.0,0.0,119.0,5.0
openbci,loso,6,stroop,stroop:s06:r1,riemann_mdm,0.0,0.1140840139767097,0.8859159860232902,1.0,0.0,119.0,5.0
openbci,loso,6,stroop,stroop:s06:r1,riemann_ts_logreg,0.0,0.3882919716013469,0.6117080283986531,1.0,0.0,119.0,5.0
openbci,loso,6,stroop,stroop:s06:r1,eegnet,0.0,0.0741482220307136,0.9258517779692864,1.0,0.0,119.0,5.0
openbci,loso,6,stroop,stroop:s06:r1,eeg_conformer,0.0,0.0448242297797871,0.9551757702202128,1.0,0.0,119.0,5.0
openbci,loso,6,stroop,stroop:s06:r2,always_nn,1.0,0.6048637988479872,0.3951362011520127,0.0,0.0,111.0,5.0
openbci,loso,6,stroop,stroop:s06:r2,always_fuse,1.0,0.4793908528584947,0.5206091471415052,1.0,1.0,111.0,5.0
openbci,loso,6,stroop,stroop:s06:r2,dasf_clean,1.0,0.6048637988479872,0.3951362011520127,0.0,0.0,111.0,5.0
openbci,loso,6,stroop,stroop:s06:r2,cbsf,1.0,0.604208530489104,0.395791469510896,0.0,0.0,111.0,5.0
openbci,loso,6,stroop,stroop:s06:r2,fixed_blend_010,1.0,0.5733864980539848,0.4266135019460152,0.0,0.0,111.0,5.0
openbci,loso,6,stroop,stroop:s06:r2,fixed_blend_025,1.0,0.5517599222724572,0.4482400777275428,0.0,0.0,111.0,5.0
openbci,loso,6,stroop,stroop:s06:r2,equal_blend_050,1.0,0.5249505623416435,0.4750494376583565,0.0,0.0,111.0,5.0
openbci,loso,6,stroop,stroop:s06:r2,stack_recording,1.0,0.4722733465958589,0.527726653404141,1.0,1.0,111.0,5.0
openbci,loso,6,stroop,stroop:s06:r2,rf,1.0,0.4847644882157103,0.5152355117842896,1.0,1.0,111.0,5.0
openbci,loso,6,stroop,stroop:s06:r2,extra_trees,1.0,0.5008511421021111,0.4991488578978887,0.0,0.0,111.0,5.0
openbci,loso,6,stroop,stroop:s06:r2,riemann_mdm,1.0,0.7807804453840205,0.2192195546159794,0.0,0.0,111.0,5.0
openbci,loso,6,stroop,stroop:s06:r2,riemann_ts_logreg,1.0,0.48290983412381,0.5170901658761899,1.0,1.0,111.0,5.0
openbci,loso,6,stroop,stroop:s06:r2,eegnet,1.0,0.1592081619145443,0.8407918380854557,1.0,1.0,111.0,5.0
openbci,loso,6,stroop,stroop:s06:r2,eeg_conformer,1.0,0.0478434623878751,0.9521565376121248,1.0,1.0,111.0,5.0
openbci,loso,6,stroop,stroop:s06:r3,always_nn,1.0,0.4497068276794304,0.5502931723205696,1.0,1.0,161.0,5.0
openbci,loso,6,stroop,stroop:s06:r3,always_fuse,1.0,0.415656932639353,0.584343067360647,1.0,1.0,161.0,5.0
openbci,loso,6,stroop,stroop:s06:r3,dasf_clean,1.0,0.4497068276794304,0.5502931723205696,1.0,1.0,161.0,5.0
openbci,loso,6,stroop,stroop:s06:r3,cbsf,1.0,0.4496741943602904,0.5503258056397096,1.0,1.0,161.0,5.0
openbci,loso,6,stroop,stroop:s06:r3,fixed_blend_010,1.0,0.4457821542658927,0.5542178457341073,1.0,1.0,161.0,5.0
openbci,loso,6,stroop,stroop:s06:r3,fixed_blend_025,1.0,0.4405930719462708,0.5594069280537292,1.0,1.0,161.0,5.0
openbci,loso,6,stroop,stroop:s06:r3,equal_blend_050,1.0,0.4324286894243206,0.5675713105756793,1.0,1.0,161.0,5.0
openbci,loso,6,stroop,stroop:s06:r3,stack_recording,1.0,0.4118165793543209,0.5881834206456791,1.0,1.0,161.0,5.0
openbci,loso,6,stroop,stroop:s06:r3,rf,1.0,0.3109662157724566,0.6890337842275435,1.0,1.0,161.0,5.0
openbci,loso,6,stroop,stroop:s06:r3,extra_trees,1.0,0.2810147510699042,0.7189852489300957,1.0,1.0,161.0,5.0
openbci,loso,6,stroop,stroop:s06:r3,riemann_mdm,1.0,0.0699542128258509,0.9300457871741492,1.0,1.0,161.0,5.0
openbci,loso,6,stroop,stroop:s06:r3,riemann_ts_logreg,1.0,0.2931125808472395,0.7068874191527605,1.0,1.0,161.0,5.0
openbci,loso,6,stroop,stroop:s06:r3,eegnet,1.0,0.0704546199434078,0.929545380056592,1.0,1.0,161.0,5.0
openbci,loso,6,stroop,stroop:s06:r3,eeg_conformer,1.0,0.0137449402010878,0.9862550597989124,1.0,1.0,161.0,5.0
openbci,loso,7,stroop,stroop:s07:r0,always_nn,0.0,0.999770559830968,0.0002294401690319,0.0,1.0,169.0,5.0
openbci,loso,7,stroop,stroop:s07:r0,always_fuse,0.0,0.7693301798585105,0.2306698201414894,0.0,1.0,169.0,5.0
openbci,loso,7,stroop,stroop:s07:r0,dasf_clean,0.0,0.999770559830968,0.0002294401690319,0.0,1.0,169.0,5.0
openbci,loso,7,stroop,stroop:s07:r0,cbsf,0.0,0.9479187296523868,0.0520812703476133,0.0,1.0,169.0,5.0
openbci,loso,7,stroop,stroop:s07:r0,fixed_blend_010,0.0,0.9671187269308134,0.0328812730691866,0.0,1.0,169.0,5.0
openbci,loso,7,stroop,stroop:s07:r0,fixed_blend_025,0.0,0.9305341140314796,0.0694658859685204,0.0,1.0,169.0,5.0
openbci,loso,7,stroop,stroop:s07:r0,equal_blend_050,0.0,0.8748325544246968,0.1251674455753031,0.0,1.0,169.0,5.0
openbci,loso,7,stroop,stroop:s07:r0,stack_recording,0.0,0.9528686680995104,0.0471313319004897,0.0,1.0,169.0,5.0
openbci,loso,7,stroop,stroop:s07:r0,rf,0.0,0.8870528332983575,0.1129471667016424,0.0,1.0,169.0,5.0
openbci,loso,7,stroop,stroop:s07:r0,extra_trees,0.0,0.8879157746008478,0.1120842253991522,0.0,1.0,169.0,5.0
openbci,loso,7,stroop,stroop:s07:r0,riemann_mdm,0.0,0.6397262017809933,0.3602737982190067,0.0,1.0,169.0,5.0
openbci,loso,7,stroop,stroop:s07:r0,riemann_ts_logreg,0.0,0.7208035367063139,0.279196463293686,0.0,1.0,169.0,5.0
openbci,loso,7,stroop,stroop:s07:r0,eegnet,0.0,0.8006614810352789,0.199338518964721,0.0,1.0,169.0,5.0
openbci,loso,7,stroop,stroop:s07:r0,eeg_conformer,0.0,0.9490462161025592,0.0509537838974407,0.0,1.0,169.0,5.0
openbci,loso,7,stroop,stroop:s07:r1,always_nn,0.0,0.7208888154907718,0.2791111845092281,0.0,1.0,97.0,5.0
openbci,loso,7,stroop,stroop:s07:r1,always_fuse,0.0,0.4997153787174717,0.5002846212825283,1.0,0.0,97.0,5.0
openbci,loso,7,stroop,stroop:s07:r1,dasf_clean,0.0,0.7208888154907718,0.2791111845092281,0.0,1.0,97.0,5.0
openbci,loso,7,stroop,stroop:s07:r1,cbsf,0.0,0.6490681085436649,0.350931891456335,0.0,1.0,97.0,5.0
openbci,loso,7,stroop,stroop:s07:r1,fixed_blend_010,0.0,0.672603104799077,0.3273968952009229,0.0,1.0,97.0,5.0
openbci,loso,7,stroop,stroop:s07:r1,fixed_blend_025,0.0,0.6301769988878154,0.3698230011121845,0.0,1.0,97.0,5.0
openbci,loso,7,stroop,stroop:s07:r1,equal_blend_050,0.0,0.5789174863805135,0.4210825136194864,0.0,1.0,97.0,5.0
openbci,loso,7,stroop,stroop:s07:r1,stack_recording,0.0,0.5234996900212723,0.4765003099787278,0.0,1.0,97.0,5.0
openbci,loso,7,stroop,stroop:s07:r1,rf,0.0,0.5769596238190341,0.4230403761809659,0.0,1.0,97.0,5.0
openbci,loso,7,stroop,stroop:s07:r1,extra_trees,0.0,0.5598188955736845,0.4401811044263155,0.0,1.0,97.0,5.0
openbci,loso,7,stroop,stroop:s07:r1,riemann_mdm,0.0,0.0208246648897422,0.9791753351102576,1.0,0.0,97.0,5.0
openbci,loso,7,stroop,stroop:s07:r1,riemann_ts_logreg,0.0,0.9733632585337376,0.0266367414662624,0.0,1.0,97.0,5.0
openbci,loso,7,stroop,stroop:s07:r1,eegnet,0.0,0.4871707213639406,0.5128292786360594,1.0,0.0,97.0,5.0
openbci,loso,7,stroop,stroop:s07:r1,eeg_conformer,0.0,0.9900667550682184,0.0099332449317816,0.0,1.0,97.0,5.0
openbci,loso,7,stroop,stroop:s07:r2,always_nn,1.0,0.5583151772073552,0.4416848227926447,0.0,0.0,96.0,5.0
openbci,loso,7,stroop,stroop:s07:r2,always_fuse,1.0,0.4733483896049169,0.526651610395083,1.0,1.0,96.0,5.0
openbci,loso,7,stroop,stroop:s07:r2,dasf_clean,1.0,0.5583151772073552,0.4416848227926447,0.0,0.0,96.0,5.0
openbci,loso,7,stroop,stroop:s07:r2,cbsf,1.0,0.495723048057714,0.504276951942286,1.0,1.0,96.0,5.0
openbci,loso,7,stroop,stroop:s07:r2,fixed_blend_010,1.0,0.505728259920347,0.4942717400796529,0.0,0.0,96.0,5.0
openbci,loso,7,stroop,stroop:s07:r2,fixed_blend_025,1.0,0.4898768309430584,0.5101231690569416,1.0,1.0,96.0,5.0
openbci,loso,7,stroop,stroop:s07:r2,equal_blend_050,1.0,0.4799391706335527,0.5200608293664473,1.0,1.0,96.0,5.0
openbci,loso,7,stroop,stroop:s07:r2,stack_recording,1.0,0.4537083278184783,0.5462916721815216,1.0,1.0,96.0,5.0
openbci,loso,7,stroop,stroop:s07:r2,rf,1.0,0.5101357806428397,0.4898642193571603,0.0,0.0,96.0,5.0
openbci,loso,7,stroop,stroop:s07:r2,extra_trees,1.0,0.5104186192996579,0.4895813807003421,0.0,0.0,96.0,5.0
openbci,loso,7,stroop,stroop:s07:r2,riemann_mdm,1.0,0.0034408701152025,0.9965591298847974,1.0,1.0,96.0,5.0
openbci,loso,7,stroop,stroop:s07:r2,riemann_ts_logreg,1.0,0.9549791116147937,0.0450208883852062,0.0,0.0,96.0,5.0
openbci,loso,7,stroop,stroop:s07:r2,eegnet,1.0,0.4268929354068065,0.5731070645931935,1.0,1.0,96.0,5.0
openbci,loso,7,stroop,stroop:s07:r2,eeg_conformer,1.0,0.9822479034104276,0.0177520965895723,0.0,0.0,96.0,5.0
openbci,loso,7,stroop,stroop:s07:r3,always_nn,1.0,0.5584330998746684,0.4415669001253315,0.0,0.0,179.0,5.0
openbci,loso,7,stroop,stroop:s07:r3,always_fuse,1.0,0.4741178510140598,0.5258821489859401,1.0,1.0,179.0,5.0
openbci,loso,7,stroop,stroop:s07:r3,dasf_clean,1.0,0.5584330998746684,0.4415669001253315,0.0,0.0,179.0,5.0
openbci,loso,7,stroop,stroop:s07:r3,cbsf,1.0,0.5088410629729929,0.4911589370270071,0.0,0.0,179.0,5.0
openbci,loso,7,stroop,stroop:s07:r3,fixed_blend_010,1.0,0.520577418649631,0.4794225813503689,0.0,0.0,179.0,5.0
openbci,loso,7,stroop,stroop:s07:r3,fixed_blend_025,1.0,0.5014716754901455,0.4985283245098545,0.0,0.0,179.0,5.0
openbci,loso,7,stroop,stroop:s07:r3,equal_blend_050,1.0,0.4874279391303451,0.5125720608696549,1.0,1.0,179.0,5.0
openbci,loso,7,stroop,stroop:s07:r3,stack_recording,1.0,0.4537762716686426,0.5462237283313573,1.0,1.0,179.0,5.0
openbci,loso,7,stroop,stroop:s07:r3,rf,1.0,0.5522034028286128,0.4477965971713871,0.0,0.0,179.0,5.0
openbci,loso,7,stroop,stroop:s07:r3,extra_trees,1.0,0.5316064614079573,0.4683935385920426,0.0,0.0,179.0,5.0
openbci,loso,7,stroop,stroop:s07:r3,riemann_mdm,1.0,0.0032420164412151,0.996757983558785,1.0,1.0,179.0,5.0
openbci,loso,7,stroop,stroop:s07:r3,riemann_ts_logreg,1.0,0.9284775879333252,0.0715224120666748,0.0,0.0,179.0,5.0
openbci,loso,7,stroop,stroop:s07:r3,eegnet,1.0,0.4437728306164858,0.5562271693835142,1.0,1.0,179.0,5.0
openbci,loso,7,stroop,stroop:s07:r3,eeg_conformer,1.0,0.986894935364574,0.0131050646354259,0.0,0.0,179.0,5.0
openbci,loso,8,stroop,stroop:s08:r0,always_nn,0.0,0.9543926965743116,0.0456073034256882,0.0,1.0,190.0,5.0
openbci,loso,8,stroop,stroop:s08:r0,always_fuse,0.0,0.5820288322069764,0.4179711677930235,0.0,1.0,190.0,5.0
openbci,loso,8,stroop,stroop:s08:r0,dasf_clean,0.0,0.9543926965743116,0.0456073034256882,0.0,1.0,190.0,5.0
openbci,loso,8,stroop,stroop:s08:r0,cbsf,0.0,0.9538256428156126,0.0461743571843874,0.0,1.0,190.0,5.0
openbci,loso,8,stroop,stroop:s08:r0,fixed_blend_010,0.0,0.866705735272254,0.133294264727746,0.0,1.0,190.0,5.0
openbci,loso,8,stroop,stroop:s08:r0,fixed_blend_025,0.0,0.7990491026742617,0.2009508973257383,0.0,1.0,190.0,5.0
openbci,loso,8,stroop,stroop:s08:r0,equal_blend_050,0.0,0.7150511092725136,0.2849488907274863,0.0,1.0,190.0,5.0
openbci,loso,8,stroop,stroop:s08:r0,stack_recording,0.0,0.7013815258341096,0.2986184741658904,0.0,1.0,190.0,5.0
openbci,loso,8,stroop,stroop:s08:r0,rf,0.0,0.6695297973121568,0.3304702026878432,0.0,1.0,190.0,5.0
openbci,loso,8,stroop,stroop:s08:r0,extra_trees,0.0,0.5925784770135532,0.4074215229864468,0.0,1.0,190.0,5.0
openbci,loso,8,stroop,stroop:s08:r0,riemann_mdm,0.0,0.9086479316602004,0.0913520683397997,0.0,1.0,190.0,5.0
openbci,loso,8,stroop,stroop:s08:r0,riemann_ts_logreg,0.0,0.0841633012555897,0.9158366987444102,1.0,0.0,190.0,5.0
openbci,loso,8,stroop,stroop:s08:r0,eegnet,0.0,0.584873445473349,0.415126554526651,0.0,1.0,190.0,5.0
openbci,loso,8,stroop,stroop:s08:r0,eeg_conformer,0.0,0.9116912308741888,0.0883087691258112,0.0,1.0,190.0,5.0
openbci,loso,8,stroop,stroop:s08:r1,always_nn,0.0,0.7257691984094174,0.2742308015905826,0.0,1.0,162.0,5.0
openbci,loso,8,stroop,stroop:s08:r1,always_fuse,0.0,0.4946619288191071,0.5053380711808929,1.0,0.0,162.0,5.0
openbci,loso,8,stroop,stroop:s08:r1,dasf_clean,0.0,0.7257691984094174,0.2742308015905826,0.0,1.0,162.0,5.0
openbci,loso,8,stroop,stroop:s08:r1,cbsf,0.0,0.7256398035279462,0.2743601964720538,0.0,1.0,162.0,5.0
openbci,loso,8,stroop,stroop:s08:r1,fixed_blend_010,0.0,0.6787617427426527,0.3212382572573474,0.0,1.0,162.0,5.0
