recording_id,method,true_label,p0,p1,subject,direction,seed
arithmetic:s05:r0,extra_trees,0,0.1989124039657837,0.8010875960342162,5,arithmetic_to_stroop,1388
arithmetic:s05:r1,extra_trees,0,0.0374315371007067,0.9625684628992932,5,arithmetic_to_stroop,1388
arithmetic:s05:r2,extra_trees,1,0.0307124099018227,0.9692875900981772,5,arithmetic_to_stroop,1388
arithmetic:s05:r3,extra_trees,1,0.2408298342538586,0.7591701657461414,5,arithmetic_to_stroop,1388
arithmetic:s05:r0,always_nn,0,0.1420926668197032,0.8579073331802968,5,arithmetic_to_stroop,1441
arithmetic:s05:r1,always_nn,0,0.0271557045009321,0.972844295499068,5,arithmetic_to_stroop,1441
arithmetic:s05:r2,always_nn,1,0.031983633275932,0.968016366724068,5,arithmetic_to_stroop,1441
arithmetic:s05:r3,always_nn,1,0.216768585746101,0.783231414253899,5,arithmetic_to_stroop,1441
arithmetic:s05:r0,rf,0,0.1819052929544713,0.8180947070455287,5,arithmetic_to_stroop,1441
arithmetic:s05:r1,rf,0,0.0013894461571351,0.9986105538428648,5,arithmetic_to_stroop,1441
arithmetic:s05:r2,rf,1,0.0053669011771875,0.9946330988228124,5,arithmetic_to_stroop,1441
arithmetic:s05:r3,rf,1,0.1731393862213968,0.8268606137786031,5,arithmetic_to_stroop,1441
arithmetic:s05:r0,extra_trees,0,0.2006044612489654,0.7993955387510345,5,arithmetic_to_stroop,1441
arithmetic:s05:r1,extra_trees,0,0.0461633824837968,0.9538366175162032,5,arithmetic_to_stroop,1441
arithmetic:s05:r2,extra_trees,1,0.0504030062259786,0.9495969937740214,5,arithmetic_to_stroop,1441
arithmetic:s05:r3,extra_trees,1,0.2447920951293852,0.7552079048706147,5,arithmetic_to_stroop,1441
arithmetic:s05:r0,always_nn,0,0.1557763980205843,0.8442236019794156,5,arithmetic_to_stroop,1494
arithmetic:s05:r1,always_nn,0,0.0131696910766943,0.9868303089233056,5,arithmetic_to_stroop,1494
arithmetic:s05:r2,always_nn,1,0.0240672865949289,0.975932713405071,5,arithmetic_to_stroop,1494
arithmetic:s05:r3,always_nn,1,0.3003002797740191,0.6996997202259808,5,arithmetic_to_stroop,1494
arithmetic:s05:r0,rf,0,0.1551790550141523,0.8448209449858477,5,arithmetic_to_stroop,1494
arithmetic:s05:r1,rf,0,0.0007786841238826,0.9992213158761174,5,arithmetic_to_stroop,1494
arithmetic:s05:r2,rf,1,0.0019525779450821,0.998047422054918,5,arithmetic_to_stroop,1494
arithmetic:s05:r3,rf,1,0.1640519099641339,0.835948090035866,5,arithmetic_to_stroop,1494
arithmetic:s05:r0,extra_trees,0,0.2075949971127024,0.7924050028872975,5,arithmetic_to_stroop,1494
arithmetic:s05:r1,extra_trees,0,0.046131755880429,0.953868244119571,5,arithmetic_to_stroop,1494
arithmetic:s05:r2,extra_trees,1,0.0541936730732875,0.9458063269267124,5,arithmetic_to_stroop,1494
arithmetic:s05:r3,extra_trees,1,0.2585032446784202,0.7414967553215798,5,arithmetic_to_stroop,1494
arithmetic:s05:r0,always_nn,0,0.1124316293180934,0.8875683706819065,5,arithmetic_to_stroop,1547
arithmetic:s05:r1,always_nn,0,0.0268968183478267,0.9731031816521732,5,arithmetic_to_stroop,1547
arithmetic:s05:r2,always_nn,1,0.3516452313171627,0.6483547686828374,5,arithmetic_to_stroop,1547
arithmetic:s05:r3,always_nn,1,0.0417148363565399,0.95828516364346,5,arithmetic_to_stroop,1547
arithmetic:s05:r0,rf,0,0.198022531225628,0.8019774687743719,5,arithmetic_to_stroop,1547
arithmetic:s05:r1,rf,0,3.282609317565577e-05,0.9999671739068244,5,arithmetic_to_stroop,1547
arithmetic:s05:r2,rf,1,0.3002380501017536,0.6997619498982465,5,arithmetic_to_stroop,1547
arithmetic:s05:r3,rf,1,1.2002301854878247e-05,0.9999879976981452,5,arithmetic_to_stroop,1547
arithmetic:s05:r0,extra_trees,0,0.1935167648147468,0.8064832351852532,5,arithmetic_to_stroop,1547
arithmetic:s05:r1,extra_trees,0,0.0094538865812131,0.9905461134187868,5,arithmetic_to_stroop,1547
arithmetic:s05:r2,extra_trees,1,0.3765856955593251,0.6234143044406749,5,arithmetic_to_stroop,1547
arithmetic:s05:r3,extra_trees,1,0.0066574582812292,0.9933425417187708,5,arithmetic_to_stroop,1547
arithmetic:s06:r0,always_nn,0,0.1245453707870234,0.8754546292129766,6,arithmetic_to_stroop,1335
arithmetic:s06:r1,always_nn,0,0.0156705184916398,0.9843294815083602,6,arithmetic_to_stroop,1335
arithmetic:s06:r2,always_nn,1,0.3138641836120587,0.6861358163879412,6,arithmetic_to_stroop,1335
arithmetic:s06:r3,always_nn,1,0.0192778614999394,0.9807221385000606,6,arithmetic_to_stroop,1335
arithmetic:s06:r0,rf,0,0.4912330607504938,0.5087669392495062,6,arithmetic_to_stroop,1335
arithmetic:s06:r1,rf,0,0.1686513644006776,0.8313486355993224,6,arithmetic_to_stroop,1335
arithmetic:s06:r2,rf,1,0.3169268114635298,0.6830731885364701,6,arithmetic_to_stroop,1335
arithmetic:s06:r3,rf,1,0.0949587028094678,0.9050412971905322,6,arithmetic_to_stroop,1335
arithmetic:s06:r0,extra_trees,0,0.4011072606981727,0.5988927393018272,6,arithmetic_to_stroop,1335
arithmetic:s06:r1,extra_trees,0,0.1539293498960225,0.8460706501039773,6,arithmetic_to_stroop,1335
arithmetic:s06:r2,extra_trees,1,0.2678788806979738,0.7321211193020262,6,arithmetic_to_stroop,1335
arithmetic:s06:r3,extra_trees,1,0.1375868401139821,0.862413159886018,6,arithmetic_to_stroop,1335
arithmetic:s06:r0,always_nn,0,0.2487085493594187,0.7512914506405812,6,arithmetic_to_stroop,1388
arithmetic:s06:r1,always_nn,0,0.0095047250199286,0.9904952749800712,6,arithmetic_to_stroop,1388
arithmetic:s06:r2,always_nn,1,0.0262875660577017,0.9737124339422982,6,arithmetic_to_stroop,1388
arithmetic:s06:r3,always_nn,1,0.4014472021694499,0.5985527978305502,6,arithmetic_to_stroop,1388
arithmetic:s06:r0,rf,0,0.5438896933743423,0.4561103066256576,6,arithmetic_to_stroop,1388
arithmetic:s06:r1,rf,0,0.0292854252463392,0.9707145747536606,6,arithmetic_to_stroop,1388
arithmetic:s06:r2,rf,1,0.0281294377150747,0.9718705622849252,6,arithmetic_to_stroop,1388
arithmetic:s06:r3,rf,1,0.3535623944288755,0.6464376055711245,6,arithmetic_to_stroop,1388
arithmetic:s06:r0,extra_trees,0,0.4387175967658505,0.5612824032341495,6,arithmetic_to_stroop,1388
arithmetic:s06:r1,extra_trees,0,0.0841931624271381,0.915806837572862,6,arithmetic_to_stroop,1388
arithmetic:s06:r2,extra_trees,1,0.1150287215492834,0.8849712784507165,6,arithmetic_to_stroop,1388
arithmetic:s06:r3,extra_trees,1,0.3465791902756813,0.6534208097243187,6,arithmetic_to_stroop,1388
arithmetic:s06:r0,always_nn,0,0.1763798765810795,0.8236201234189205,6,arithmetic_to_stroop,1441
arithmetic:s06:r1,always_nn,0,0.0241649336617455,0.9758350663382545,6,arithmetic_to_stroop,1441
arithmetic:s06:r2,always_nn,1,0.0451418585165911,0.9548581414834088,6,arithmetic_to_stroop,1441
arithmetic:s06:r3,always_nn,1,0.3095453768810823,0.6904546231189178,6,arithmetic_to_stroop,1441
arithmetic:s06:r0,rf,0,0.5631107187306543,0.4368892812693456,6,arithmetic_to_stroop,1441
arithmetic:s06:r1,rf,0,0.0411627106623019,0.958837289337698,6,arithmetic_to_stroop,1441
arithmetic:s06:r2,rf,1,0.0332747688137476,0.9667252311862524,6,arithmetic_to_stroop,1441
arithmetic:s06:r3,rf,1,0.3568484712388853,0.6431515287611146,6,arithmetic_to_stroop,1441
arithmetic:s06:r0,extra_trees,0,0.4380945287845806,0.5619054712154193,6,arithmetic_to_stroop,1441
arithmetic:s06:r1,extra_trees,0,0.0704303935328289,0.9295696064671712,6,arithmetic_to_stroop,1441
arithmetic:s06:r2,extra_trees,1,0.0958920456877703,0.9041079543122296,6,arithmetic_to_stroop,1441
arithmetic:s06:r3,extra_trees,1,0.357125860338271,0.642874139661729,6,arithmetic_to_stroop,1441
arithmetic:s06:r0,always_nn,0,0.1363873733972201,0.8636126266027798,6,arithmetic_to_stroop,1494
arithmetic:s06:r1,always_nn,0,0.0096511226046357,0.9903488773953644,6,arithmetic_to_stroop,1494
arithmetic:s06:r2,always_nn,1,0.0162638763194538,0.9837361236805462,6,arithmetic_to_stroop,1494
arithmetic:s06:r3,always_nn,1,0.354312614473061,0.645687385526939,6,arithmetic_to_stroop,1494
arithmetic:s06:r0,rf,0,0.5596670970360615,0.4403329029639385,6,arithmetic_to_stroop,1494
arithmetic:s06:r1,rf,0,0.0346038750516317,0.9653961249483682,6,arithmetic_to_stroop,1494
arithmetic:s06:r2,rf,1,0.0254692803771452,0.9745307196228548,6,arithmetic_to_stroop,1494
arithmetic:s06:r3,rf,1,0.3698614612935706,0.6301385387064293,6,arithmetic_to_stroop,1494
arithmetic:s06:r0,extra_trees,0,0.4543208475559985,0.5456791524440014,6,arithmetic_to_stroop,1494
arithmetic:s06:r1,extra_trees,0,0.0742975732128526,0.9257024267871474,6,arithmetic_to_stroop,1494
arithmetic:s06:r2,extra_trees,1,0.10833590454167,0.8916640954583299,6,arithmetic_to_stroop,1494
arithmetic:s06:r3,extra_trees,1,0.3517154309237529,0.6482845690762471,6,arithmetic_to_stroop,1494
arithmetic:s06:r0,always_nn,0,0.284867590663204,0.715132409336796,6,arithmetic_to_stroop,1547
arithmetic:s06:r1,always_nn,0,0.0262172578213689,0.973782742178631,6,arithmetic_to_stroop,1547
arithmetic:s06:r2,always_nn,1,0.1398759252167339,0.8601240747832661,6,arithmetic_to_stroop,1547
arithmetic:s06:r3,always_nn,1,0.0282339143622523,0.9717660856377476,6,arithmetic_to_stroop,1547
arithmetic:s06:r0,rf,0,0.4991670838586802,0.5008329161413198,6,arithmetic_to_stroop,1547
arithmetic:s06:r1,rf,0,0.1650803708649916,0.8349196291350084,6,arithmetic_to_stroop,1547
arithmetic:s06:r2,rf,1,0.3139083945254249,0.686091605474575,6,arithmetic_to_stroop,1547
arithmetic:s06:r3,rf,1,0.1103612284019224,0.8896387715980775,6,arithmetic_to_stroop,1547
arithmetic:s06:r0,extra_trees,0,0.3948115982186349,0.6051884017813651,6,arithmetic_to_stroop,1547
arithmetic:s06:r1,extra_trees,0,0.1523391701925589,0.8476608298074412,6,arithmetic_to_stroop,1547
arithmetic:s06:r2,extra_trees,1,0.2603522428685044,0.7396477571314956,6,arithmetic_to_stroop,1547
arithmetic:s06:r3,extra_trees,1,0.1449413836888027,0.8550586163111973,6,arithmetic_to_stroop,1547
arithmetic:s07:r0,always_nn,0,0.8933160841245409,0.1066839158754591,7,arithmetic_to_stroop,1335
arithmetic:s07:r1,always_nn,0,0.0029611512314205,0.9970388487685796,7,arithmetic_to_stroop,1335
arithmetic:s07:r2,always_nn,1,0.2215125253512019,0.7784874746487981,7,arithmetic_to_stroop,1335
arithmetic:s07:r3,always_nn,1,0.0025201315753573,0.9974798684246426,7,arithmetic_to_stroop,1335
arithmetic:s07:r0,rf,0,0.4759542133319894,0.5240457866680106,7,arithmetic_to_stroop,1335
arithmetic:s07:r1,rf,0,4.559839187662901e-09,0.9999999954401608,7,arithmetic_to_stroop,1335
arithmetic:s07:r2,rf,1,0.4074121295324141,0.5925878704675859,7,arithmetic_to_stroop,1335
arithmetic:s07:r3,rf,1,2.5127050094025864e-10,0.9999999997487296,7,arithmetic_to_stroop,1335
arithmetic:s07:r0,extra_trees,0,0.4022722529355257,0.5977277470644743,7,arithmetic_to_stroop,1335
arithmetic:s07:r1,extra_trees,0,0.0052732371207853,0.9947267628792148,7,arithmetic_to_stroop,1335
arithmetic:s07:r2,extra_trees,1,0.4470436540450958,0.5529563459549042,7,arithmetic_to_stroop,1335
arithmetic:s07:r3,extra_trees,1,7.122044365029711e-07,0.9999992877955636,7,arithmetic_to_stroop,1335
arithmetic:s07:r0,always_nn,0,0.7262218104121267,0.2737781895878732,7,arithmetic_to_stroop,1388
arithmetic:s07:r1,always_nn,0,0.0001877937371233,0.9998122062628766,7,arithmetic_to_stroop,1388
arithmetic:s07:r2,always_nn,1,0.0002810638532234,0.9997189361467764,7,arithmetic_to_stroop,1388
arithmetic:s07:r3,always_nn,1,0.1393599350395596,0.8606400649604404,7,arithmetic_to_stroop,1388
arithmetic:s07:r0,rf,0,0.5126497803304689,0.487350219669531,7,arithmetic_to_stroop,1388
arithmetic:s07:r1,rf,0,0.0026406715580089,0.9973593284419908,7,arithmetic_to_stroop,1388
arithmetic:s07:r2,rf,1,0.0029312900771322,0.9970687099228678,7,arithmetic_to_stroop,1388
arithmetic:s07:r3,rf,1,0.2149907267271629,0.785009273272837,7,arithmetic_to_stroop,1388
arithmetic:s07:r0,extra_trees,0,0.4859723824431775,0.5140276175568224,7,arithmetic_to_stroop,1388
arithmetic:s07:r1,extra_trees,0,0.0027385868605994,0.9972614131394004,7,arithmetic_to_stroop,1388
arithmetic:s07:r2,extra_trees,1,0.0130303358754836,0.9869696641245164,7,arithmetic_to_stroop,1388
arithmetic:s07:r3,extra_trees,1,0.3049738099832557,0.6950261900167443,7,arithmetic_to_stroop,1388
arithmetic:s07:r0,always_nn,0,0.7747546246081712,0.2252453753918288,7,arithmetic_to_stroop,1441
arithmetic:s07:r1,always_nn,0,0.0003908621727973,0.9996091378272026,7,arithmetic_to_stroop,1441
arithmetic:s07:r2,always_nn,1,0.0004495729321559,0.999550427067844,7,arithmetic_to_stroop,1441
arithmetic:s07:r3,always_nn,1,0.0595592695646907,0.9404407304353092,7,arithmetic_to_stroop,1441
arithmetic:s07:r0,rf,0,0.5246619059427162,0.4753380940572837,7,arithmetic_to_stroop,1441
arithmetic:s07:r1,rf,0,0.0145988669943176,0.9854011330056824,7,arithmetic_to_stroop,1441
arithmetic:s07:r2,rf,1,0.0028880140951751,0.9971119859048247,7,arithmetic_to_stroop,1441
arithmetic:s07:r3,rf,1,0.234568654113691,0.765431345886309,7,arithmetic_to_stroop,1441
arithmetic:s07:r0,extra_trees,0,0.5023115180753996,0.4976884819246003,7,arithmetic_to_stroop,1441
arithmetic:s07:r1,extra_trees,0,0.0205786180343224,0.9794213819656776,7,arithmetic_to_stroop,1441
arithmetic:s07:r2,extra_trees,1,0.0061295670036008,0.9938704329963992,7,arithmetic_to_stroop,1441
arithmetic:s07:r3,extra_trees,1,0.3124916814750469,0.6875083185249531,7,arithmetic_to_stroop,1441
arithmetic:s07:r0,always_nn,0,0.6665974172318164,0.3334025827681836,7,arithmetic_to_stroop,1494
arithmetic:s07:r1,always_nn,0,0.0003341979179251,0.9996658020820748,7,arithmetic_to_stroop,1494
arithmetic:s07:r2,always_nn,1,0.0003750808572284,0.9996249191427716,7,arithmetic_to_stroop,1494
arithmetic:s07:r3,always_nn,1,0.1139855521585253,0.8860144478414747,7,arithmetic_to_stroop,1494
arithmetic:s07:r0,rf,0,0.4940635787726119,0.505936421227388,7,arithmetic_to_stroop,1494
arithmetic:s07:r1,rf,0,0.0016200254741784,0.9983799745258216,7,arithmetic_to_stroop,1494
arithmetic:s07:r2,rf,1,0.0020868069845656,0.9979131930154344,7,arithmetic_to_stroop,1494
arithmetic:s07:r3,rf,1,0.2343293662667784,0.7656706337332215,7,arithmetic_to_stroop,1494
arithmetic:s07:r0,extra_trees,0,0.5071704821665228,0.4928295178334771,7,arithmetic_to_stroop,1494
arithmetic:s07:r1,extra_trees,0,0.004781027282531,0.9952189727174692,7,arithmetic_to_stroop,1494
arithmetic:s07:r2,extra_trees,1,0.0107993713415318,0.989200628658468,7,arithmetic_to_stroop,1494
arithmetic:s07:r3,extra_trees,1,0.3005888423974465,0.6994111576025535,7,arithmetic_to_stroop,1494
arithmetic:s07:r0,always_nn,0,0.9889389425202604,0.0110610574797395,7,arithmetic_to_stroop,1547
arithmetic:s07:r1,always_nn,0,0.0046069522677508,0.9953930477322492,7,arithmetic_to_stroop,1547
arithmetic:s07:r2,always_nn,1,0.0292479783808877,0.9707520216191124,7,arithmetic_to_stroop,1547
arithmetic:s07:r3,always_nn,1,0.0031255126299155,0.9968744873700844,7,arithmetic_to_stroop,1547
arithmetic:s07:r0,rf,0,0.5160040080913797,0.4839959919086203,7,arithmetic_to_stroop,1547
arithmetic:s07:r1,rf,0,4.543096951322043e-09,0.9999999954569032,7,arithmetic_to_stroop,1547
arithmetic:s07:r2,rf,1,0.4312254635799447,0.5687745364200552,7,arithmetic_to_stroop,1547
arithmetic:s07:r3,rf,1,9.904051532185215e-10,0.9999999990095948,7,arithmetic_to_stroop,1547
arithmetic:s07:r0,extra_trees,0,0.3972959293328491,0.6027040706671508,7,arithmetic_to_stroop,1547
arithmetic:s07:r1,extra_trees,0,0.0076854916382118,0.992314508361788,7,arithmetic_to_stroop,1547
arithmetic:s07:r2,extra_trees,1,0.4466801432381316,0.5533198567618683,7,arithmetic_to_stroop,1547
arithmetic:s07:r3,extra_trees,1,5.721182940616606e-07,0.999999427881706,7,arithmetic_to_stroop,1547
arithmetic:s08:r0,always_nn,0,0.9867456231569548,0.0132543768430451,8,arithmetic_to_stroop,1335
arithmetic:s08:r1,always_nn,0,0.0312148005533507,0.9687851994466492,8,arithmetic_to_stroop,1335
arithmetic:s08:r2,always_nn,1,0.0032389613255953,0.9967610386744048,8,arithmetic_to_stroop,1335
arithmetic:s08:r3,always_nn,1,0.0136567175815949,0.9863432824184052,8,arithmetic_to_stroop,1335
arithmetic:s08:r0,rf,0,0.6043043671185676,0.3956956328814324,8,arithmetic_to_stroop,1335
arithmetic:s08:r1,rf,0,0.0663388064109737,0.9336611935890264,8,arithmetic_to_stroop,1335
arithmetic:s08:r2,rf,1,0.4620570856915754,0.5379429143084246,8,arithmetic_to_stroop,1335
arithmetic:s08:r3,rf,1,0.032068994245918,0.967931005754082,8,arithmetic_to_stroop,1335
arithmetic:s08:r0,extra_trees,0,0.5906024330357231,0.4093975669642769,8,arithmetic_to_stroop,1335
arithmetic:s08:r1,extra_trees,0,0.1644790758222827,0.8355209241777172,8,arithmetic_to_stroop,1335
arithmetic:s08:r2,extra_trees,1,0.485480797120319,0.5145192028796809,8,arithmetic_to_stroop,1335
arithmetic:s08:r3,extra_trees,1,0.0887678825175212,0.9112321174824788,8,arithmetic_to_stroop,1335
arithmetic:s08:r0,always_nn,0,0.737029565063019,0.2629704349369811,8,arithmetic_to_stroop,1388
arithmetic:s08:r1,always_nn,0,0.0124907068847158,0.987509293115284,8,arithmetic_to_stroop,1388
arithmetic:s08:r2,always_nn,1,0.0041787478215556,0.9958212521784444,8,arithmetic_to_stroop,1388
arithmetic:s08:r3,always_nn,1,0.1015841530835869,0.8984158469164131,8,arithmetic_to_stroop,1388
arithmetic:s08:r0,rf,0,0.6061110101814294,0.3938889898185705,8,arithmetic_to_stroop,1388
arithmetic:s08:r1,rf,0,0.0305843729343263,0.9694156270656736,8,arithmetic_to_stroop,1388
arithmetic:s08:r2,rf,1,0.004595539595308,0.995404460404692,8,arithmetic_to_stroop,1388
arithmetic:s08:r3,rf,1,0.5377405853643077,0.4622594146356923,8,arithmetic_to_stroop,1388
arithmetic:s08:r0,extra_trees,0,0.5952564818615648,0.4047435181384352,8,arithmetic_to_stroop,1388
arithmetic:s08:r1,extra_trees,0,0.1213064245038464,0.8786935754961536,8,arithmetic_to_stroop,1388
arithmetic:s08:r2,extra_trees,1,0.0441662860991223,0.9558337139008776,8,arithmetic_to_stroop,1388
arithmetic:s08:r3,extra_trees,1,0.5385293091027462,0.4614706908972538,8,arithmetic_to_stroop,1388
arithmetic:s08:r0,always_nn,0,0.8986259552322158,0.1013740447677842,8,arithmetic_to_stroop,1441
arithmetic:s08:r1,always_nn,0,0.0269018739310572,0.9730981260689427,8,arithmetic_to_stroop,1441
arithmetic:s08:r2,always_nn,1,0.0150000517865138,0.984999948213486,8,arithmetic_to_stroop,1441
arithmetic:s08:r3,always_nn,1,0.2265710577407736,0.7734289422592264,8,arithmetic_to_stroop,1441
arithmetic:s08:r0,rf,0,0.5957133412264948,0.4042866587735052,8,arithmetic_to_stroop,1441
arithmetic:s08:r1,rf,0,0.0352308204771633,0.9647691795228368,8,arithmetic_to_stroop,1441
arithmetic:s08:r2,rf,1,0.0078312519514368,0.9921687480485633,8,arithmetic_to_stroop,1441
arithmetic:s08:r3,rf,1,0.5422940875765272,0.4577059124234727,8,arithmetic_to_stroop,1441
arithmetic:s08:r0,extra_trees,0,0.596913144766106,0.4030868552338939,8,arithmetic_to_stroop,1441
arithmetic:s08:r1,extra_trees,0,0.1247919569821589,0.875208043017841,8,arithmetic_to_stroop,1441
arithmetic:s08:r2,extra_trees,1,0.0498871814369793,0.9501128185630208,8,arithmetic_to_stroop,1441
arithmetic:s08:r3,extra_trees,1,0.5376959428919255,0.4623040571080745,8,arithmetic_to_stroop,1441
arithmetic:s08:r0,always_nn,0,0.9857960710910172,0.0142039289089829,8,arithmetic_to_stroop,1494
arithmetic:s08:r1,always_nn,0,0.0129463012871577,0.987053698712842,8,arithmetic_to_stroop,1494
arithmetic:s08:r2,always_nn,1,0.004449433385271,0.995550566614729,8,arithmetic_to_stroop,1494
arithmetic:s08:r3,always_nn,1,0.149958666607509,0.8500413333924909,8,arithmetic_to_stroop,1494
arithmetic:s08:r0,rf,0,0.6034482892703029,0.396551710729697,8,arithmetic_to_stroop,1494
arithmetic:s08:r1,rf,0,0.0234212607918158,0.9765787392081842,8,arithmetic_to_stroop,1494
arithmetic:s08:r2,rf,1,0.0082704979609491,0.9917295020390507,8,arithmetic_to_stroop,1494
arithmetic:s08:r3,rf,1,0.5465237979249227,0.4534762020750773,8,arithmetic_to_stroop,1494
arithmetic:s08:r0,extra_trees,0,0.5919160964877428,0.4080839035122573,8,arithmetic_to_stroop,1494
arithmetic:s08:r1,extra_trees,0,0.129972001201903,0.870027998798097,8,arithmetic_to_stroop,1494
arithmetic:s08:r2,extra_trees,1,0.0414450410144895,0.9585549589855104,8,arithmetic_to_stroop,1494
arithmetic:s08:r3,extra_trees,1,0.5332588161064451,0.4667411838935548,8,arithmetic_to_stroop,1494
arithmetic:s08:r0,always_nn,0,0.9955831823340242,0.0044168176659757,8,arithmetic_to_stroop,1547
arithmetic:s08:r1,always_nn,0,0.0187676104942382,0.9812323895057616,8,arithmetic_to_stroop,1547
arithmetic:s08:r2,always_nn,1,0.0406678892950766,0.9593321107049234,8,arithmetic_to_stroop,1547
arithmetic:s08:r3,always_nn,1,0.0090048362909182,0.9909951637090816,8,arithmetic_to_stroop,1547
arithmetic:s08:r0,rf,0,0.5854002152681773,0.4145997847318227,8,arithmetic_to_stroop,1547
arithmetic:s08:r1,rf,0,0.0473728903394191,0.9526271096605808,8,arithmetic_to_stroop,1547
arithmetic:s08:r2,rf,1,0.4508739133629338,0.5491260866370661,8,arithmetic_to_stroop,1547
arithmetic:s08:r3,rf,1,0.0240468356827522,0.9759531643172475,8,arithmetic_to_stroop,1547
arithmetic:s08:r0,extra_trees,0,0.5939199257001166,0.4060800742998833,8,arithmetic_to_stroop,1547
arithmetic:s08:r1,extra_trees,0,0.1541169721647504,0.8458830278352495,8,arithmetic_to_stroop,1547
arithmetic:s08:r2,extra_trees,1,0.4870780855324229,0.5129219144675771,8,arithmetic_to_stroop,1547
arithmetic:s08:r3,extra_trees,1,0.082433392098437,0.917566607901563,8,arithmetic_to_stroop,1547
arithmetic:s09:r0,always_nn,0,0.1882752144002944,0.8117247855997056,9,arithmetic_to_stroop,1335
arithmetic:s09:r1,always_nn,0,0.0250997267104722,0.9749002732895278,9,arithmetic_to_stroop,1335
arithmetic:s09:r2,always_nn,1,0.7524431691167377,0.2475568308832623,9,arithmetic_to_stroop,1335
arithmetic:s09:r3,always_nn,1,0.1863961810854502,0.8136038189145498,9,arithmetic_to_stroop,1335
arithmetic:s09:r0,rf,0,0.160060895928918,0.839939104071082,9,arithmetic_to_stroop,1335
arithmetic:s09:r1,rf,0,0.0003239113102377,0.9996760886897624,9,arithmetic_to_stroop,1335
arithmetic:s09:r2,rf,1,0.3782436673138891,0.621756332686111,9,arithmetic_to_stroop,1335
arithmetic:s09:r3,rf,1,0.0060820802288138,0.9939179197711862,9,arithmetic_to_stroop,1335
arithmetic:s09:r0,extra_trees,0,0.1297269816328203,0.8702730183671796,9,arithmetic_to_stroop,1335
arithmetic:s09:r1,extra_trees,0,0.0260884072575265,0.9739115927424736,9,arithmetic_to_stroop,1335
arithmetic:s09:r2,extra_trees,1,0.4116969780841308,0.5883030219158691,9,arithmetic_to_stroop,1335
arithmetic:s09:r3,extra_trees,1,0.0779864916528879,0.9220135083471122,9,arithmetic_to_stroop,1335
arithmetic:s09:r0,always_nn,0,0.8216578268177193,0.1783421731822807,9,arithmetic_to_stroop,1388
arithmetic:s09:r1,always_nn,0,0.0003385202624736,0.9996614797375264,9,arithmetic_to_stroop,1388
arithmetic:s09:r2,always_nn,1,0.0002171700223422,0.9997828299776578,9,arithmetic_to_stroop,1388
arithmetic:s09:r3,always_nn,1,0.4633366860753019,0.5366633139246981,9,arithmetic_to_stroop,1388
arithmetic:s09:r0,rf,0,0.639888696033405,0.3601113039665949,9,arithmetic_to_stroop,1388
arithmetic:s09:r1,rf,0,2.2255288257692736e-06,0.9999977744711742,9,arithmetic_to_stroop,1388
arithmetic:s09:r2,rf,1,2.752205840143791e-05,0.9999724779415986,9,arithmetic_to_stroop,1388
arithmetic:s09:r3,rf,1,0.5071640928684904,0.4928359071315095,9,arithmetic_to_stroop,1388
arithmetic:s09:r0,extra_trees,0,0.6273084164229009,0.3726915835770991,9,arithmetic_to_stroop,1388
arithmetic:s09:r1,extra_trees,0,0.0151246025403185,0.9848753974596816,9,arithmetic_to_stroop,1388
arithmetic:s09:r2,extra_trees,1,0.0140445377796928,0.9859554622203072,9,arithmetic_to_stroop,1388
arithmetic:s09:r3,extra_trees,1,0.5602534514677874,0.4397465485322125,9,arithmetic_to_stroop,1388
arithmetic:s09:r0,always_nn,0,0.4532935754327023,0.5467064245672977,9,arithmetic_to_stroop,1441
arithmetic:s09:r1,always_nn,0,0.0020691583895744,0.9979308416104256,9,arithmetic_to_stroop,1441
arithmetic:s09:r2,always_nn,1,0.0015156238836731,0.9984843761163268,9,arithmetic_to_stroop,1441
arithmetic:s09:r3,always_nn,1,0.2364558490289874,0.7635441509710126,9,arithmetic_to_stroop,1441
arithmetic:s09:r0,rf,0,0.6278356006634899,0.37216439933651,9,arithmetic_to_stroop,1441
arithmetic:s09:r1,rf,0,2.993481739556566e-07,0.999999700651826,9,arithmetic_to_stroop,1441
arithmetic:s09:r2,rf,1,1.510443263588411e-05,0.999984895567364,9,arithmetic_to_stroop,1441
arithmetic:s09:r3,rf,1,0.5077131423512904,0.4922868576487095,9,arithmetic_to_stroop,1441
arithmetic:s09:r0,extra_trees,0,0.6451988674632161,0.3548011325367839,9,arithmetic_to_stroop,1441
arithmetic:s09:r1,extra_trees,0,0.0057787617960653,0.9942212382039346,9,arithmetic_to_stroop,1441
arithmetic:s09:r2,extra_trees,1,0.014060977065718,0.985939022934282,9,arithmetic_to_stroop,1441
arithmetic:s09:r3,extra_trees,1,0.5732903446822549,0.4267096553177451,9,arithmetic_to_stroop,1441
arithmetic:s09:r0,always_nn,0,0.717501805626638,0.282498194373362,9,arithmetic_to_stroop,1494
arithmetic:s09:r1,always_nn,0,0.0009191676742718,0.999080832325728,9,arithmetic_to_stroop,1494
arithmetic:s09:r2,always_nn,1,0.0008670373511799,0.99913296264882,9,arithmetic_to_stroop,1494
arithmetic:s09:r3,always_nn,1,0.6334709030682125,0.3665290969317876,9,arithmetic_to_stroop,1494
arithmetic:s09:r0,rf,0,0.6354350133954129,0.3645649866045871,9,arithmetic_to_stroop,1494
